4.6747e-9,-0.0042766
4.67548e-9,-0.00417121
4.67626e-9,-0.0042766
4.67704e-9,-0.00438198
4.67782e-9,-0.0042766
4.6786e-9,-0.0042766
4.67938e-9,-0.00417121
4.68016e-9,-0.00406582
4.68095e-9,-0.00396044
4.68173e-9,-0.00385505
4.68251e-9,-0.00374967
4.68329e-9,-0.0035389
4.68407e-9,-0.00343351
4.68485e-9,-0.00343351
4.68563e-9,-0.00311735
4.68641e-9,-0.00290658
4.6872e-9,-0.00301197
4.68798e-9,-0.0028012
4.68876e-9,-0.00269581
4.68954e-9,-0.00259043
4.69032e-9,-0.00259043
4.6911e-9,-0.00259043
4.69188e-9,-0.00248504
4.69266e-9,-0.00259043
4.69345e-9,-0.00269581
4.69423e-9,-0.00290658
4.69501e-9,-0.00301197
4.69579e-9,-0.00301197
4.69657e-9,-0.00322274
4.69735e-9,-0.0035389
4.69813e-9,-0.0035389
4.69891e-9,-0.00396044
4.6997e-9,-0.0042766
4.70048e-9,-0.00448737
4.70126e-9,-0.0050143
4.70204e-9,-0.00522507
4.70282e-9,-0.00554122
4.7036e-9,-0.00585738
4.70438e-9,-0.00627892
4.70516e-9,-0.00659508
4.70595e-9,-0.00680585
4.70673e-9,-0.00712201
4.70751e-9,-0.00712201
4.70829e-9,-0.00743816
4.70907e-9,-0.00754355
4.70985e-9,-0.00764893
4.71063e-9,-0.00775432
4.71141e-9,-0.00785971
4.7122e-9,-0.00775432
4.71298e-9,-0.00764893
4.71376e-9,-0.00764893
4.71454e-9,-0.00743816
4.71532e-9,-0.00691124
4.7161e-9,-0.00691124
4.71688e-9,-0.00638431
4.71766e-9,-0.00585738
4.71845e-9,-0.00543584
4.71923e-9,-0.00490891
4.72001e-9,-0.0042766
4.72079e-9,-0.00374967
4.72157e-9,-0.00311735
4.72235e-9,-0.00248504
4.72313e-9,-0.00164196
4.72391e-9,-0.00090426
4.7247e-9,-0.00037733
4.72548e-9,0.0001496
4.72626e-9,0.00099268
4.72704e-9,0.00151961
4.72782e-9,0.00225731
4.7286e-9,0.00267885
4.72938e-9,0.00310039
4.73016e-9,0.00362732
4.73095e-9,0.00404886
4.73173e-9,0.00425964
4.73251e-9,0.00447041
4.73329e-9,0.00468118
4.73407e-9,0.00478656
4.73485e-9,0.00478656
4.73563e-9,0.00489195
4.73641e-9,0.00499733
4.7372e-9,0.00468118
4.73798e-9,0.00447041
4.73876e-9,0.00415425
4.73954e-9,0.00394348
4.74032e-9,0.00341655
4.7411e-9,0.00288962
4.74188e-9,0.00257347
4.74266e-9,0.00204654
4.74345e-9,0.00173038
4.74423e-9,0.00109807
4.74501e-9,0.00078191
4.74579e-9,0.00025498
4.74657e-9,-0.00016656
4.74735e-9,-0.00069349
4.74813e-9,-0.00111503
4.74891e-9,-0.00143119
4.7497e-9,-0.00185273
4.75048e-9,-0.0020635
4.75126e-9,-0.00237966
4.75204e-9,-0.00237966
4.75282e-9,-0.00269581
4.7536e-9,-0.00269581
4.75438e-9,-0.0028012
4.75516e-9,-0.00269581
4.75595e-9,-0.0028012
4.75673e-9,-0.00248504
4.75751e-9,-0.00248504
4.75829e-9,-0.00227427
4.75907e-9,-0.00216888
4.75985e-9,-0.00195811
4.76063e-9,-0.00174734
4.76141e-9,-0.0013258
4.7622e-9,-0.00111503
4.76298e-9,-0.00079887
4.76376e-9,-0.00069349
4.76454e-9,-0.00069349
4.76532e-9,-0.00027194
4.7661e-9,-0.00016656
4.76688e-9,0.00025498
4.76766e-9,0.0001496
4.76845e-9,0.00036037
4.76923e-9,0.00046575
4.77001e-9,0.00057114
4.77079e-9,0.00046575
4.77157e-9,0.00057114
4.77235e-9,0.00067653
4.77313e-9,0.00057114
4.77391e-9,0.00057114
4.7747e-9,0.00046575
4.77548e-9,0.00036037
4.77626e-9,0.00046575
4.77704e-9,0.00025498
4.77782e-9,0.00025498
4.7786e-9,0.00004421
4.77938e-9,-0.00006117
4.78016e-9,-0.00006117
4.78095e-9,-0.00037733
4.78173e-9,-0.00027194
4.78251e-9,-0.00037733
4.78329e-9,-0.00037733
4.78407e-9,-0.00027194
4.78485e-9,-0.00027194
4.78563e-9,-0.00037733
4.78641e-9,-0.00048272
4.7872e-9,-0.00037733
4.78798e-9,-0.00027194
4.78876e-9,-0.00027194
4.78954e-9,-0.00016656
4.79032e-9,-0.00006117
4.7911e-9,0.00004421
4.79188e-9,0.00025498
4.79266e-9,0.00025498
4.79345e-9,0.00046575
4.79423e-9,0.00057114
4.79501e-9,0.00067653
4.79579e-9,0.00067653
4.79657e-9,0.00099268
4.79735e-9,0.0008873
4.79813e-9,0.00109807
4.79891e-9,0.00109807
4.7997e-9,0.00109807
4.80048e-9,0.00120345
4.80126e-9,0.00099268
4.80204e-9,0.00120345
4.80282e-9,0.00099268
4.8036e-9,0.00099268
4.80438e-9,0.0008873
4.80516e-9,0.0008873
4.80595e-9,0.00078191
4.80673e-9,0.00078191
4.80751e-9,0.00067653
4.80829e-9,0.00067653
4.80907e-9,0.00057114
4.80985e-9,0.00046575
4.81063e-9,0.00036037
4.81141e-9,0.0001496
4.8122e-9,-0.00006117
4.81298e-9,-0.00016656
4.81376e-9,-0.00037733
4.81454e-9,-0.00037733
4.81532e-9,-0.00048272
4.8161e-9,-0.00069349
4.81688e-9,-0.00090426
4.81766e-9,-0.00090426
4.81845e-9,-0.00111503
4.81923e-9,-0.0013258
4.82001e-9,-0.00143119
4.82079e-9,-0.00143119
4.82157e-9,-0.00164196
4.82235e-9,-0.00174734
4.82313e-9,-0.00195811
4.82391e-9,-0.00195811
4.8247e-9,-0.00216888
4.82548e-9,-0.00237966
4.82626e-9,-0.00237966
4.82704e-9,-0.00248504
4.82782e-9,-0.00269581
4.8286e-9,-0.00259043
4.82938e-9,-0.00301197
4.83016e-9,-0.00301197
4.83095e-9,-0.00311735
4.83173e-9,-0.00322274
4.83251e-9,-0.00332813
4.83329e-9,-0.00343351
4.83407e-9,-0.00364428
4.83485e-9,-0.00364428
4.83563e-9,-0.00374967
4.83641e-9,-0.00374967
4.8372e-9,-0.00385505
4.83798e-9,-0.00374967
4.83876e-9,-0.00385505
4.83954e-9,-0.00396044
4.84032e-9,-0.00385505
4.8411e-9,-0.00374967
4.84188e-9,-0.00364428
4.84266e-9,-0.00364428
4.84345e-9,-0.0035389
4.84423e-9,-0.00322274
4.84501e-9,-0.00301197
4.84579e-9,-0.0028012
4.84657e-9,-0.00237966
4.84735e-9,-0.00227427
4.84813e-9,-0.00185273
4.84891e-9,-0.00164196
4.8497e-9,-0.00111503
4.85048e-9,-0.00069349
4.85126e-9,-0.00027194
4.85204e-9,0.00025498
4.85282e-9,0.00067653
4.8536e-9,0.00120345
4.85438e-9,0.00183577
4.85516e-9,0.00225731
4.85595e-9,0.00278424
4.85673e-9,0.00341655
4.85751e-9,0.00394348
4.85829e-9,0.00436502
4.85907e-9,0.00499733
4.85985e-9,0.00531349
4.86063e-9,0.00584042
4.86141e-9,0.00615658
4.8622e-9,0.00647273
4.86298e-9,0.00678889
4.86376e-9,0.00689427
4.86454e-9,0.00710505
4.86532e-9,0.00721043
4.8661e-9,0.00731582
4.86688e-9,0.00721043
4.86766e-9,0.0074212
4.86845e-9,0.00721043
4.86923e-9,0.00689427
4.87001e-9,0.00678889
4.87079e-9,0.00615658
4.87157e-9,0.00605119
4.87235e-9,0.00552426
4.87313e-9,0.00489195
4.87391e-9,0.00447041
4.8747e-9,0.00373271
4.87548e-9,0.00310039
4.87626e-9,0.00257347
4.87704e-9,0.001625
4.87782e-9,0.0008873
4.8786e-9,0.0001496
4.87938e-9,-0.00048272
4.88016e-9,-0.00122041
4.88095e-9,-0.00185273
4.88173e-9,-0.00269581
4.88251e-9,-0.00322274
4.88329e-9,-0.00385505
4.88407e-9,-0.00448737
4.88485e-9,-0.00511968
4.88563e-9,-0.00554122
4.88641e-9,-0.00596277
4.8872e-9,-0.00638431
4.88798e-9,-0.00670046
4.88876e-9,-0.00680585
4.88954e-9,-0.00712201
4.89032e-9,-0.00733278
4.8911e-9,-0.00733278
4.89188e-9,-0.00733278
4.89266e-9,-0.00733278
4.89345e-9,-0.00722739
4.89423e-9,-0.00722739
4.89501e-9,-0.00712201
4.89579e-9,-0.00691124
4.89657e-9,-0.00659508
4.89735e-9,-0.00648969
4.89813e-9,-0.00648969
4.89891e-9,-0.00606815
4.8997e-9,-0.00575199
4.90048e-9,-0.00554122
4.90126e-9,-0.00543584
4.90204e-9,-0.00522507
4.90282e-9,-0.0050143
4.9036e-9,-0.00480352
4.90438e-9,-0.00469814
4.90516e-9,-0.00459275
4.90595e-9,-0.00438198
4.90673e-9,-0.00438198
4.90751e-9,-0.00406582
4.90829e-9,-0.00417121
4.90907e-9,-0.00406582
4.90985e-9,-0.00417121
4.91063e-9,-0.00406582
4.91141e-9,-0.00396044
4.9122e-9,-0.00396044
4.91298e-9,-0.00396044
4.91376e-9,-0.00396044
4.91454e-9,-0.00406582
4.91532e-9,-0.00396044
4.9161e-9,-0.00406582
4.91688e-9,-0.00396044
4.91766e-9,-0.00385505
4.91845e-9,-0.00385505
4.91923e-9,-0.00385505
4.92001e-9,-0.00374967
4.92079e-9,-0.00374967
4.92157e-9,-0.0035389
4.92235e-9,-0.0035389
4.92313e-9,-0.00343351
4.92391e-9,-0.00322274
4.9247e-9,-0.00322274
4.92548e-9,-0.00290658
4.92626e-9,-0.0028012
4.92704e-9,-0.0028012
4.92782e-9,-0.00248504
4.9286e-9,-0.00248504
4.92938e-9,-0.00237966
4.93016e-9,-0.00216888
4.93095e-9,-0.0020635
4.93173e-9,-0.00216888
4.93251e-9,-0.00195811
4.93329e-9,-0.0020635
4.93407e-9,-0.00195811
4.93485e-9,-0.00195811
4.93563e-9,-0.0020635
4.93641e-9,-0.00227427
4.9372e-9,-0.00237966
4.93798e-9,-0.00237966
4.93876e-9,-0.00248504
4.93954e-9,-0.00259043
4.94032e-9,-0.0028012
4.9411e-9,-0.0028012
4.94188e-9,-0.00290658
4.94266e-9,-0.00301197
4.94345e-9,-0.00301197
4.94423e-9,-0.00311735
4.94501e-9,-0.00301197
4.94579e-9,-0.00290658
4.94657e-9,-0.00290658
4.94735e-9,-0.00290658
4.94813e-9,-0.00269581
4.94891e-9,-0.00237966
4.9497e-9,-0.00216888
4.95048e-9,-0.00185273
4.95126e-9,-0.00164196
4.95204e-9,-0.00122041
4.95282e-9,-0.00090426
4.9536e-9,-0.00027194
4.95438e-9,0.00004421
4.95516e-9,0.00057114
4.95595e-9,0.00099268
4.95673e-9,0.00120345
4.95751e-9,0.00173038
4.95829e-9,0.00204654
4.95907e-9,0.00246808
4.95985e-9,0.00278424
4.96063e-9,0.00320578
4.96141e-9,0.00352194
4.9622e-9,0.00362732
4.96298e-9,0.00383809
4.96376e-9,0.00404886
4.96454e-9,0.00394348
4.96532e-9,0.00415425
4.9661e-9,0.00383809
4.96688e-9,0.00383809
4.96766e-9,0.00352194
4.96845e-9,0.00331117
4.96923e-9,0.00299501
4.97001e-9,0.00278424
4.97079e-9,0.00225731
4.97157e-9,0.00173038
4.97235e-9,0.00120345
4.97313e-9,0.00067653
4.97391e-9,0.00025498
4.9747e-9,-0.00037733
4.97548e-9,-0.00090426
4.97626e-9,-0.00143119
4.97704e-9,-0.0020635
4.97782e-9,-0.00237966
4.9786e-9,-0.0028012
4.97938e-9,-0.00311735
4.98016e-9,-0.0035389
4.98095e-9,-0.00374967
4.98173e-9,-0.00396044
4.98251e-9,-0.0042766
4.98329e-9,-0.0042766
4.98407e-9,-0.00438198
4.98485e-9,-0.00417121
4.98563e-9,-0.00396044
4.98641e-9,-0.00396044
4.9872e-9,-0.00364428
4.98798e-9,-0.00332813
4.98876e-9,-0.00301197
4.98954e-9,-0.00269581
4.99032e-9,-0.00237966
4.9911e-9,-0.00195811
4.99188e-9,-0.00174734
4.99266e-9,-0.0013258
4.99345e-9,-0.00100964
4.99423e-9,-0.0005881
4.99501e-9,-0.00027194
4.99579e-9,-0.00006117
4.99657e-9,0.0001496
4.99735e-9,0.00025498
4.99813e-9,0.00067653
4.99891e-9,0.00078191
4.9997e-9,0.00078191
5.00048e-9,0.00067653
5.00126e-9,0.00078191
5.00204e-9,0.00057114
5.00282e-9,0.00046575
5.0036e-9,0.00046575
5.00438e-9,0.00036037
5.00516e-9,0.0001496
5.00595e-9,-0.00006117
5.00673e-9,-0.00037733
5.00751e-9,-0.00048272
5.00829e-9,-0.00048272
5.00907e-9,-0.0005881
5.00985e-9,-0.00090426
5.01063e-9,-0.00111503
5.01141e-9,-0.00100964
5.0122e-9,-0.00090426
5.01298e-9,-0.00100964
5.01376e-9,-0.00090426
5.01454e-9,-0.00100964
5.01532e-9,-0.00069349
5.0161e-9,-0.0005881
5.01688e-9,-0.00027194
5.01766e-9,-0.00006117
5.01845e-9,0.0001496
5.01923e-9,0.00046575
5.02001e-9,0.0008873
5.02079e-9,0.00109807
5.02157e-9,0.00151961
5.02235e-9,0.00183577
5.02313e-9,0.00225731
5.02391e-9,0.00257347
5.0247e-9,0.00288962
5.02548e-9,0.00320578
5.02626e-9,0.00331117
5.02704e-9,0.00352194
5.02782e-9,0.00383809
5.0286e-9,0.00383809
5.02938e-9,0.00383809
5.03016e-9,0.00394348
5.03095e-9,0.00383809
5.03173e-9,0.00362732
5.03251e-9,0.00341655
5.03329e-9,0.00320578
5.03407e-9,0.00299501
5.03485e-9,0.00278424
5.03563e-9,0.0023627
5.03641e-9,0.00215192
5.0372e-9,0.00183577
5.03798e-9,0.001625
5.03876e-9,0.00120345
5.03954e-9,0.00099268
5.04032e-9,0.00078191
5.0411e-9,0.00046575
5.04188e-9,0.00036037
5.04266e-9,0.00004421
5.04345e-9,0.00004421
5.04423e-9,-0.00006117
5.04501e-9,0.00004421
5.04579e-9,0.0001496
5.04657e-9,0.00025498
5.04735e-9,0.00025498
5.04813e-9,0.00057114
5.04891e-9,0.00067653
5.0497e-9,0.0008873
5.05048e-9,0.00130884
5.05126e-9,0.001625
5.05204e-9,0.00194115
5.05282e-9,0.00204654
5.0536e-9,0.0023627
5.05438e-9,0.00267885
5.05516e-9,0.00299501
5.05595e-9,0.00320578
5.05673e-9,0.00320578
5.05751e-9,0.00341655
5.05829e-9,0.00341655
5.05907e-9,0.00331117
5.05985e-9,0.00320578
5.06063e-9,0.00310039
5.06141e-9,0.00278424
5.0622e-9,0.00246808
5.06298e-9,0.00215192
5.06376e-9,0.001625
5.06454e-9,0.00120345
5.06532e-9,0.00036037
5.0661e-9,-0.00006117
5.06688e-9,-0.00079887
5.06766e-9,-0.0013258
5.06845e-9,-0.0020635
5.06923e-9,-0.0028012
5.07001e-9,-0.00332813
5.07079e-9,-0.00396044
5.07157e-9,-0.00459275
5.07235e-9,-0.00490891
5.07313e-9,-0.00533045
5.07391e-9,-0.00585738
5.0747e-9,-0.00606815
5.07548e-9,-0.00617354
5.07626e-9,-0.00617354
5.07704e-9,-0.00627892
5.07782e-9,-0.00617354
5.0786e-9,-0.00596277
5.07938e-9,-0.00564661
5.08016e-9,-0.00511968
5.08095e-9,-0.00459275
5.08173e-9,-0.00417121
5.08251e-9,-0.00332813
5.08329e-9,-0.00248504
5.08407e-9,-0.00174734
5.08485e-9,-0.00100964
5.08563e-9,-0.00027194
5.08641e-9,0.00078191
5.0872e-9,0.00151961
5.08798e-9,0.00225731
5.08876e-9,0.00310039
5.08954e-9,0.00383809
5.09032e-9,0.00457579
5.0911e-9,0.00520811
5.09188e-9,0.00562965
5.09266e-9,0.00605119
5.09345e-9,0.00626196
5.09423e-9,0.00657812
5.09501e-9,0.00678889
5.09579e-9,0.0066835
5.09657e-9,0.00657812
5.09735e-9,0.00636735
5.09813e-9,0.00605119
5.09891e-9,0.00562965
5.0997e-9,0.00520811
5.10048e-9,0.00478656
5.10126e-9,0.00425964
5.10204e-9,0.00362732
5.10282e-9,0.00299501
5.1036e-9,0.00246808
5.10438e-9,0.00204654
5.10516e-9,0.00130884
5.10595e-9,0.0008873
5.10673e-9,0.0001496
5.10751e-9,0.00004421
5.10829e-9,-0.00048272
5.10907e-9,-0.00069349
5.10985e-9,-0.00100964
5.11063e-9,-0.00111503
5.11141e-9,-0.00111503
5.1122e-9,-0.00100964
5.11298e-9,-0.00079887
5.11376e-9,-0.00079887
5.11454e-9,-0.00048272
5.11532e-9,-0.00016656
5.1161e-9,0.00025498
5.11688e-9,0.00067653
5.11766e-9,0.00120345
5.11845e-9,0.001625
5.11923e-9,0.00204654
5.12001e-9,0.00267885
5.12079e-9,0.00320578
5.12157e-9,0.00352194
5.12235e-9,0.00404886
5.12313e-9,0.00436502
5.12391e-9,0.00457579
5.1247e-9,0.00478656
5.12548e-9,0.00499733
5.12626e-9,0.00499733
5.12704e-9,0.00489195
5.12782e-9,0.00468118
5.1286e-9,0.00468118
5.12938e-9,0.00447041
5.13016e-9,0.00383809
5.13095e-9,0.00331117
5.13173e-9,0.00288962
5.13251e-9,0.00246808
5.13329e-9,0.001625
5.13407e-9,0.00109807
5.13485e-9,0.00046575
5.13563e-9,0.00004421
5.13641e-9,-0.00069349
5.1372e-9,-0.00122041
5.13798e-9,-0.00174734
5.13876e-9,-0.00216888
5.13954e-9,-0.00269581
5.14032e-9,-0.00290658
5.1411e-9,-0.00301197
5.14188e-9,-0.00311735
5.14266e-9,-0.00301197
5.14345e-9,-0.0028012
5.14423e-9,-0.00269581
5.14501e-9,-0.00248504
5.14579e-9,-0.00216888
5.14657e-9,-0.00164196
5.14735e-9,-0.00100964
5.14813e-9,-0.00048272
5.14891e-9,0.0001496
5.1497e-9,0.0008873
5.15048e-9,0.00173038
5.15126e-9,0.00246808
5.15204e-9,0.00320578
5.15282e-9,0.00383809
5.1536e-9,0.00447041
5.15438e-9,0.00510272
5.15516e-9,0.00573503
5.15595e-9,0.00626196
5.15673e-9,0.00636735
5.15751e-9,0.0066835
5.15829e-9,0.00678889
5.15907e-9,0.00689427
5.15985e-9,0.00678889
5.16063e-9,0.00647273
5.16141e-9,0.00626196
5.1622e-9,0.00573503
5.16298e-9,0.00531349
5.16376e-9,0.00468118
5.16454e-9,0.00383809
5.16532e-9,0.00320578
5.1661e-9,0.0023627
5.16688e-9,0.001625
5.16766e-9,0.00057114
5.16845e-9,-0.00027194
5.16923e-9,-0.00122041
5.17001e-9,-0.0020635
5.17079e-9,-0.00290658
5.17157e-9,-0.00374967
5.17235e-9,-0.00448737
5.17313e-9,-0.0050143
5.17391e-9,-0.00554122
5.1747e-9,-0.00606815
5.17548e-9,-0.00638431
5.17626e-9,-0.00659508
5.17704e-9,-0.00670046
5.17782e-9,-0.00691124
5.1786e-9,-0.00680585
5.17938e-9,-0.00648969
5.18016e-9,-0.00606815
5.18095e-9,-0.00575199
5.18173e-9,-0.00533045
5.18251e-9,-0.00480352
5.18329e-9,-0.00417121
5.18407e-9,-0.00364428
5.18485e-9,-0.00301197
5.18563e-9,-0.00237966
5.18641e-9,-0.00164196
5.1872e-9,-0.00111503
5.18798e-9,-0.00037733
5.18876e-9,0.00004421
5.18954e-9,0.00046575
5.19032e-9,0.00078191
5.1911e-9,0.00099268
5.19188e-9,0.00141422
5.19266e-9,0.001625
5.19345e-9,0.001625
5.19423e-9,0.00173038
5.19501e-9,0.00141422
5.19579e-9,0.00141422
5.19657e-9,0.00109807
