"k","fa/c"
1.47,0.8392134480614255
1.47,0.9616873921964766
1.48,0.1628455584636094
1.48,0.4910476730417174
1.48,0.630648103105683
1.48,0.7577574424126422
1.48,0.8392973751039128
1.48,0.9641397285283406
1.49,0.16004849725277445
1.49,0.4925574909949743
1.49,0.6297338260374217
1.49,0.7572592824905694
1.49,0.8393662586010104
1.49,0.9666100403300978
1.5,0.15722889485443958
1.5,0.4940655236755032
1.5,0.6288105847415866
1.5,0.7567800346871401
1.5,0.8394208372133252
1.5,0.9690966051870694
1.51,0.1543875420267108
1.51,0.49557108507051234
1.51,0.6278788729444068
1.51,0.7563193392328784
1.51,0.8394618283940604
1.51,0.9715976876907957
1.52,0.15152520138751213
1.52,0.4970735144097826
1.52,0.6269391830293987
1.52,0.7558768271546565
1.52,0.839489929533628
1.52,0.9741115337361981
1.53,0.14864260879673907
1.53,0.49857217408917853
1.53,0.6259920061033992
1.53,0.7554521212996148
1.53,0.8395058191503708
1.53,0.9766363644336856
1.54,0.14574047468382967
1.54,0.5000664475656527
1.54,0.625037832200628
1.54,0.755044837302952
1.54,0.83951015809614
1.54,0.9791703696512494
1.55,0.1428194853209223
1.55,0.5015557372134765
1.55,0.624077150635326
1.55,0.7546545845021708
1.55,0.8395035907508902
1.55,0.981711701200151
1.56,0.139880304041768
1.56,0.5030394621294666
1.56,0.6231104505143551
1.56,0.7542809668006616
1.56,0.8394867461850776
1.56,0.9842584656781569
1.57,0.13692357240730577
1.57,0.504517055873049
1.57,0.6221382214223735
1.57,0.753923583483878
1.57,0.8394602392727394
1.57,0.9868087169873323
1.58,0.1339499113188502
1.58,0.505987964124796
1.58,0.6211609542935627
1.58,0.7535820299916247
1.58,0.8394246717416247
1.58,0.9893604485491162
1.5899999999999999,0.13095992208033674
1.5899999999999999,0.507451642244706
1.5899999999999999,0.6201791424857149
1.5899999999999999,0.7532558986501804
1.5899999999999999,0.8393806331497345
1.5899999999999999,0.9919115852487806
1.6,0.12795418741102987
1.6,0.5089075527088925
1.6,0.6191932830746062
1.6,0.7529447793681799
1.6,0.8393287017802263
1.6,0.9944599751541011
1.6099999999999999,0.12493327241040593
1.6099999999999999,0.5103551624003895
1.6099999999999999,0.6182038783891146
1.6099999999999999,0.7526482603002611
1.6099999999999999,0.8392694454487465
1.6099999999999999,0.9970033810707045
1.62,0.12189772547704329
1.62,0.5117939397264836
1.62,0.6172114378105944
1.62,0.7523659284825797
1.62,0.8392034222191119
1.62,0.9995394720187438
1.63,0.11884807918314089
1.63,0.5132233515312038
1.63,0.6162164798635011
1.63,0.7520973704442517
1.63,0.839131181024788
1.63,1.0020658147434918
1.6400000000000001,0.11578485110676233
1.6400000000000001,0.5146428597674205
1.6400000000000001,0.6152195346284254
1.6400000000000001,0.7518421727988234
1.6400000000000001,0.8390532621948908
1.6400000000000001,1.0045798654062315
1.65,0.11270854462355114
1.65,0.5160519178880805
1.65,0.6142211465133484
1.65,0.7515999228196517
1.65,0.83897019788452
1.65,1.0070789616424622
1.6600000000000001,0.10961964965979269
1.6600000000000001,0.5174499669107481
1.6600000000000001,0.6132218774244657
1.6600000000000001,0.7513702090030824
1.6600000000000001,0.8388825124101307
1.6600000000000001,1.00956031522249
1.67,0.1065186434087697
1.67,0.5188364311033689
1.67,0.612222310384026
1.67,0.7511526216230031
1.67,0.8387907224913959
1.67,1.012021005609072
1.6800000000000002,0.10340599101221358
1.6800000000000002,0.5202107132323155
1.6800000000000002,0.6112230536496762
1.6800000000000002,0.7509467532802133
1.6800000000000002,0.8386953374016842
1.6800000000000002,1.0144579747860925
1.69,0.1002821462085391
1.69,0.5215721893059911
1.69,0.6102247453975767
1.69,0.7507521994497386
1.69,0.8385968590297476
1.69,1.0168680238510455
1.7000000000000002,0.09714755194979384
1.7000000000000002,0.5229202027388494
1.7000000000000002,0.6092280590401822
1.7000000000000002,0.7505685590289417
1.7000000000000002,0.8384957818557713
1.7000000000000002,1.0192478120500625
1.71,0.09400264098884607
1.71,0.5242540578514523
1.71,0.6082337092589107
1.71,0.750395434888967
1.71,0.8383925928452465
1.71,1.0215938591724103
1.72,0.0908478364385795
1.72,0.5255730126124697
1.72,0.6072424588417977
1.72,0.7502324344316524
1.72,0.8382877712645187
1.72,1.0239025522897474
1.73,0.08768355230455965
1.73,0.5268762705186522
1.73,0.6062551264263557
1.73,0.7500791701537353
1.73,0.8381817884221906
1.73,1.0261701571453465
1.74,0.08451019399281605
1.74,0.5281629714991833
1.74,0.6052725952575523
1.74,0.7499352602197108
1.74,0.8380751073407853
1.74,1.0283928328665402
1.75,0.08132815879404753
1.75,0.5294321817225778
1.75,0.6042958230793926
1.75,0.7498003290443316
1.75,0.837968182363387
1.75,1.0305666481400662
1.76,0.07813783634583164
1.76,0.5306828821785199
1.76,0.6033258532844347
1.76,0.7496740078852838
1.76,0.837861458700141
1.76,1.032687642865231
1.77,0.07493960907386493
1.77,0.5319139559060316
1.77,0.6023638274468792
1.77,0.749555935446164
1.77,0.8377553719199126
1.77,1.0347516456669643
