"ky(2π/a)","Frequency(GHz)","Abs[R]","Arg[R]"
-0.23333333333333323,8.,0.3104676168527491,-1.1304286563209003
-0.19999999999999998,8.,0.45479972151076925,-1.1133174261237648
-0.1666666666666668,8.,0.6430636662970506,-1.122763631044945
-0.13333333333333347,8.,0.7555362157343704,-1.1071771308465843
-0.09999999999999999,8.,0.846928523039408,-1.0385910892744974
-0.06666666666666665,8.,0.916682424140901,-0.9816118622691615
-0.033333333333333326,8.,0.9720564866679077,-0.95834485660709
-7.780343540788976e-17,8.,1.0140694341928258,-0.9216691022751541
0.033333333333333326,8.,1.0089912649830914,-0.8858667100710146
0.06666666666666658,8.,0.9673893424206463,-0.868971188939024
0.09999999999999983,8.,0.9303024448295049,-0.9435464678985085
0.1333333333333334,8.,0.8810395687955804,-0.9513449137698996
0.16666666666666657,8.,0.7747966010271228,-0.9249620091334378
0.20000000000000004,8.,0.6220448986064734,-0.9439514616514469
0.2333333333333333,8.,0.46389974796974326,-0.9125595618763924
-0.23333333333333323,8.020000000000001,0.31250345637246046,-1.1418923893259971
-0.19999999999999998,8.020000000000001,0.4520645756877504,-1.0948073022039209
-0.1666666666666668,8.020000000000001,0.6510494942325888,-1.1081992565119367
-0.13333333333333347,8.020000000000001,0.7614220643823106,-1.0944111384542854
-0.09999999999999999,8.020000000000001,0.8487777078234927,-1.0225825720834
-0.06666666666666665,8.020000000000001,0.9204925954511044,-0.9670020426022464
-0.033333333333333326,8.020000000000001,0.9844538881272417,-0.9491246246459998
-7.780343540788976e-17,8.020000000000001,1.0166906198444603,-0.9191361318412442
0.033333333333333326,8.020000000000001,1.0082757399324118,-0.8807580718798295
0.06666666666666658,8.020000000000001,0.9660097267792964,-0.861158055645292
0.09999999999999983,8.020000000000001,0.9313476706587384,-0.932166612809275
0.1333333333333334,8.020000000000001,0.8845849984229485,-0.9414382216122411
0.16666666666666657,8.020000000000001,0.780855962840736,-0.9081778200935032
0.20000000000000004,8.020000000000001,0.6261814012768715,-0.924513940059899
0.2333333333333333,8.020000000000001,0.46864179270119766,-0.8994676281753868
-0.23333333333333323,8.04,0.32204098980747753,-1.1229253979794065
-0.19999999999999998,8.04,0.4535260635717765,-1.0958459444750186
-0.1666666666666668,8.04,0.6524642421296496,-1.0930805851907286
-0.13333333333333347,8.04,0.7632148224350472,-1.0818426111235815
-0.09999999999999999,8.04,0.8471832160839903,-1.0130195753853355
-0.06666666666666665,8.04,0.9201163329050515,-0.9635315025030726
-0.033333333333333326,8.04,0.995508206247281,-0.9493636323320671
-7.780343540788976e-17,8.04,1.0381894058094348,-0.9328708832436973
0.033333333333333326,8.04,1.0266194965079372,-0.8885918852339233
0.06666666666666658,8.04,0.9761916409254379,-0.8556200260014994
0.09999999999999983,8.04,0.9329455720423676,-0.9265169867083728
0.1333333333333334,8.04,0.8850681395747186,-0.9358023288225678
0.16666666666666657,8.04,0.7795776743914621,-0.895274408617815
0.20000000000000004,8.04,0.6285077081226931,-0.906556708915286
0.2333333333333333,8.04,0.4747128693309594,-0.8779974940917954
-0.23333333333333323,8.060000000000002,0.3213490831388931,-1.1054274041628147
-0.19999999999999998,8.060000000000002,0.45443993146121175,-1.0742294328711368
-0.1666666666666668,8.060000000000002,0.6554294863309859,-1.0828025419175755
-0.13333333333333347,8.060000000000002,0.758520145149836,-1.0718210264974875
-0.09999999999999999,8.060000000000002,0.8472385097669193,-1.0042778834158932
-0.06666666666666665,8.060000000000002,0.926735013540716,-0.9608181725372189
-0.033333333333333326,8.060000000000002,1.019992050606947,-0.9314315440833358
-7.780343540788976e-17,8.060000000000002,1.084647913987925,-0.909260142888534
0.033333333333333326,8.060000000000002,1.0632009941334453,-0.8676958698582777
0.06666666666666658,8.060000000000002,0.9913971173843132,-0.8375407590911206
0.09999999999999983,8.060000000000002,0.9491660105709233,-0.9136642362475048
0.1333333333333334,8.060000000000002,0.8983585836589218,-0.9201332543806169
0.16666666666666657,8.060000000000002,0.780588969087784,-0.8770176244162914
0.20000000000000004,8.060000000000002,0.6284024598368736,-0.8911889075476833
0.2333333333333333,8.060000000000002,0.4749566457364494,-0.8630206598200639
-0.23333333333333323,8.08,0.32447248497244036,-1.087599284832519
-0.19999999999999998,8.08,0.45441002970405464,-1.068640431443184
-0.1666666666666668,8.08,0.6577116874886065,-1.0743435280480542
-0.13333333333333347,8.08,0.7603881226252494,-1.0693652139698206
-0.09999999999999999,8.08,0.8528402046953129,-0.99522633326674
