"ky(2π/a)","Frequency(GHz)","Abs[R]","Arg[R]"
0.16666666666666657,8.22,0.5910897427149039,-0.41729815786965246
0.20000000000000004,8.22,0.5105251373728652,-0.5300538330777437
0.2333333333333333,8.22,0.4185066753775139,-0.42294999192968236
-0.23333333333333323,8.24,0.27145670558716195,-0.7891966407118816
-0.19999999999999998,8.24,0.41118777007428103,-0.9520986584438973
-0.1666666666666668,8.24,0.48262737153268986,-0.7600423478517827
-0.13333333333333347,8.24,0.6283397663093733,-0.6470960511896025
-0.09999999999999999,8.24,0.6938604298706295,-0.6221374437475257
-0.06666666666666665,8.24,0.7328658289368126,-0.5340172609816729
-0.033333333333333326,8.24,0.8132364968255288,-0.41491093044925964
-7.780343540788976e-17,8.24,0.8979671211115046,-0.36918015875612686
0.033333333333333326,8.24,0.9375561069803146,-0.3383836909287024
0.06666666666666658,8.24,0.9142762462036885,-0.2994425110631134
0.09999999999999983,8.24,0.8210442029672161,-0.30431066310148036
0.1333333333333334,8.24,0.7045119653283063,-0.32656134212717974
0.16666666666666657,8.24,0.5921007309461209,-0.4017451860682012
0.20000000000000004,8.24,0.5167849641669637,-0.5187513237187745
0.2333333333333333,8.24,0.42861111894243015,-0.3966423468328776
-0.23333333333333323,8.26,0.2707132846080385,-0.7853547996859215
-0.19999999999999998,8.26,0.41942700142256983,-0.9323121441852076
-0.1666666666666668,8.26,0.4905549689338802,-0.7564936103356673
-0.13333333333333347,8.26,0.6365198611317693,-0.6337948321677641
-0.09999999999999999,8.26,0.7034618965718314,-0.605934123606347
-0.06666666666666665,8.26,0.7387757155740199,-0.5212191516253301
-0.033333333333333326,8.26,0.8071040811508213,-0.39671244734532957
-7.780343540788976e-17,8.26,0.8895821011298081,-0.33930638780381134
0.033333333333333326,8.26,0.9320807886784902,-0.3052356330892281
0.06666666666666658,8.26,0.9096927699822414,-0.26898736778555177
0.09999999999999983,8.26,0.8164521104733863,-0.27555309388871063
0.1333333333333334,8.26,0.6996333318611757,-0.30266204641480815
0.16666666666666657,8.26,0.5960010928574798,-0.39398359588790305
0.20000000000000004,8.26,0.5293736867869591,-0.4940060776600856
0.2333333333333333,8.26,0.4343902548484844,-0.35060442668399944
-0.23333333333333323,8.28,0.2715505127077188,-0.7754929955825782
-0.19999999999999998,8.28,0.42642661135826154,-0.9222367770549349
-0.1666666666666668,8.28,0.4933709533687851,-0.7383273042901474
-0.13333333333333347,8.28,0.6486215512465465,-0.6239850732817234
-0.09999999999999999,8.28,0.7152223233384353,-0.5958388067285003
-0.06666666666666665,8.28,0.7466310009777812,-0.5074662489760687
-0.033333333333333326,8.28,0.8041381183654054,-0.3741519595655141
-7.780343540788976e-17,8.28,0.8772268995757203,-0.3123198733312647
0.033333333333333326,8.28,0.9193524119727047,-0.2770890666116187
0.06666666666666658,8.28,0.9053541296623475,-0.2369850094657324
0.09999999999999983,8.28,0.8179455399145099,-0.2518987917640726
0.1333333333333334,8.28,0.702922192626581,-0.29405217683631685
0.16666666666666657,8.28,0.6034302501715001,-0.388095893950185
0.20000000000000004,8.28,0.5379120209351413,-0.4717211687801881
0.2333333333333333,8.28,0.4375799668734071,-0.31927990019095176
-0.23333333333333323,8.3,0.27054340969926144,-0.7614897937259851
-0.19999999999999998,8.3,0.4353480047120996,-0.9015428319347282
-0.1666666666666668,8.3,0.4932922463292522,-0.7311827742503619
-0.13333333333333347,8.3,0.6479343600504758,-0.5860807618218343
-0.09999999999999999,8.3,0.7223977421235169,-0.5540471801809224
-0.06666666666666665,8.3,0.7564766233083301,-0.4755589246918721
-0.033333333333333326,8.3,0.8040484028283564,-0.3615653688329113
-7.780343540788976e-17,8.3,0.8688438157426015,-0.301943786303571
0.033333333333333326,8.3,0.9122321234943807,-0.26354082912887955
0.06666666666666658,8.3,0.9013715662757819,-0.22020613610057108
0.09999999999999983,8.3,0.8234989616442169,-0.22865188494558786
0.1333333333333334,8.3,0.7167418722624413,-0.27066726522475865
0.16666666666666657,8.3,0.6145400866464436,-0.37038335635455716
0.20000000000000004,8.3,0.5457455187447389,-0.44275056797317275
0.2333333333333333,8.3,0.43758627907784875,-0.280230214853584
-0.23333333333333323,8.32,0.26878831848553103,-0.7537979605102644
-0.19999999999999998,8.32,0.44095162649952396,-0.8786325349105872
-0.1666666666666668,8.32,0.4948687113734159,-0.718756406237653
-0.13333333333333347,8.32,0.6478487726318773,-0.5714645093360328
-0.09999999999999999,8.32,0.72170636028616,-0.5328451791980476
-0.06666666666666665,8.32,0.7590583306887125,-0.4528014600376717
-0.033333333333333326,8.32,0.8099390210504255,-0.3402282126994927
-7.780343540788976e-17,8.32,0.872346277537998,-0.27838009776831424
0.033333333333333326,8.32,0.9115101106400358,-0.23609044412158878
0.06666666666666658,8.32,0.8963884195937495,-0.19061119514628697
0.09999999999999983,8.32,0.8170983384758528,-0.19837410750518247
0.1333333333333334,8.32,0.7173053307531138,-0.24383674068052524
0.16666666666666657,8.32,0.6262118606496946,-0.33870684655843064
0.20000000000000004,8.32,0.5485058168290692,-0.4059907172370563
0.2333333333333333,8.32,0.4383038524753126,-0.26025675287952243
-0.23333333333333323,8.34,0.2648821587808403,-0.7633617690400408
-0.19999999999999998,8.34,0.44819082463072274,-0.8458860385487837
-0.1666666666666668,8.34,0.5015284018154775,-0.7124180659863573
-0.13333333333333347,8.34,0.6538893355847961,-0.5596215962901836
-0.09999999999999999,8.34,0.7228506192450758,-0.5133063316180922
-0.06666666666666665,8.34,0.7590280562448393,-0.419075408280395
-0.033333333333333326,8.34,0.8113939564341258,-0.3002195329413393
-7.780343540788976e-17,8.34,0.8755909712362243,-0.24243286808503847
0.033333333333333326,8.34,0.916290386100043,-0.20455762968447477
0.06666666666666658,8.34,0.9015079833275439,-0.16362200046126454
0.09999999999999983,8.34,0.8268054395548264,-0.17614146887240142
0.1333333333333334,8.34,0.729166397381914,-0.2198648357976591
0.16666666666666657,8.34,0.6295672008112777,-0.3155382792978936
0.20000000000000004,8.34,0.549623427809619,-0.3800349116886393
0.2333333333333333,8.34,0.43920653850898406,-0.23843112036004663
-0.23333333333333323,8.36,0.2673650752089853,-0.7547072397630886
-0.19999999999999998,8.36,0.45198983028418055,-0.8231714884991677
-0.1666666666666668,8.36,0.5031057143363454,-0.6994086234054422
-0.13333333333333347,8.36,0.6543729981949407,-0.5354331775597222
-0.09999999999999999,8.36,0.722744283164986,-0.48363137534832207
-0.06666666666666665,8.36,0.7555716537011758,-0.39038416805697856
-0.033333333333333326,8.36,0.7961944594799905,-0.27109011653739784
-7.780343540788976e-17,8.36,0.8575843759508012,-0.2109156930029986
0.033333333333333326,8.36,0.9037047540236545,-0.16985090430450758
0.06666666666666658,8.36,0.8965443783591551,-0.1288801100658273
0.09999999999999983,8.36,0.8269008798022355,-0.14043508514410138
0.1333333333333334,8.36,0.7337242307076923,-0.18651310328489856
0.16666666666666657,8.36,0.6390096288716065,-0.28786637713605245
0.20000000000000004,8.36,0.5536212807425908,-0.3534018151860919
0.2333333333333333,8.36,0.44302082779018254,-0.21482563337691135
-0.23333333333333323,8.38,0.26721227433952766,-0.7612436127477837
-0.19999999999999998,8.38,0.45117721413021794,-0.8000924169762249
-0.1666666666666668,8.38,0.5054793693225873,-0.6865419650587442
-0.13333333333333347,8.38,0.6588980418496024,-0.5203392951294357
-0.09999999999999999,8.38,0.722458815964109,-0.4652859240216834
-0.06666666666666665,8.38,0.7470111346923698,-0.36818057585465835
-0.033333333333333326,8.38,0.7812760731174526,-0.2508498755801274
-7.780343540788976e-17,8.38,0.8424267612781035,-0.1898049752905714
0.033333333333333326,8.38,0.8897399104928859,-0.14310373015531208
0.06666666666666658,8.38,0.8865551780269588,-0.1003098891164232
0.09999999999999983,8.38,0.8220375102571095,-0.11413774464000366
0.1333333333333334,8.38,0.732636320608882,-0.16028135804950286
0.16666666666666657,8.38,0.6398879779508608,-0.2594879002995949
0.20000000000000004,8.38,0.5535710407204212,-0.32952902503286435
0.2333333333333333,8.38,0.4458274080415854,-0.1912836128619105
-0.23333333333333323,8.4,0.2685376158972016,-0.7591609573073325
-0.19999999999999998,8.4,0.4526513445068513,-0.7868472389069165
-0.1666666666666668,8.4,0.5036617215913608,-0.6796417175706223
-0.13333333333333347,8.4,0.6604471748617482,-0.4901214825098111
-0.09999999999999999,8.4,0.72376107755965,-0.4344687417884215
-0.06666666666666665,8.4,0.7441185008729919,-0.3404810120203396
-0.033333333333333326,8.4,0.7726263089611735,-0.22829296494944226
-7.780343540788976e-17,8.4,0.8344434315243383,-0.1622394554790175
0.033333333333333326,8.4,0.8819083360152931,-0.11371679818502467
0.06666666666666658,8.4,0.878878946801856,-0.07045757770473218
0.09999999999999983,8.4,0.8227899035425327,-0.07971122221403126
0.1333333333333334,8.4,0.737772557738856,-0.12090489580891277
0.16666666666666657,8.4,0.6437331633820186,-0.23308832365585588
0.20000000000000004,8.4,0.5578964389770976,-0.3062601224690976
0.2333333333333333,8.4,0.4476644947901866,-0.16437564014640557
-0.23333333333333323,8.42,0.27034465884656805,-0.7761906314789528
-0.19999999999999998,8.42,0.44742089775643956,-0.7632691706461054
-0.1666666666666668,8.42,0.5194327422235573,-0.6025668754223666
-0.13333333333333347,8.42,0.6583358089228015,-0.46957036336537666
-0.09999999999999999,8.42,0.7153936987880818,-0.41066944761899116
-0.06666666666666665,8.42,0.7323833040699876,-0.3180196336984155
-0.033333333333333326,8.42,0.7545780473375238,-0.20949287675426825
-7.780343540788976e-17,8.42,0.8079453780614101,-0.13465696884183292
0.033333333333333326,8.42,0.854628481800433,-0.08269380441865556
0.06666666666666658,8.42,0.860609106115653,-0.04304282998674187
0.09999999999999983,8.42,0.8130216818662711,-0.049272977128667114
0.1333333333333334,8.42,0.7324717387147076,-0.08720944234428327
0.16666666666666657,8.42,0.6194381298181904,-0.16793737841663076
0.20000000000000004,8.42,0.5575555788767995,-0.28396943170559424
0.2333333333333333,8.42,0.448558369865126,-0.1440343138311696
-0.23333333333333323,8.44,0.2723143609335079,-0.7739554820592619
-0.19999999999999998,8.44,0.4475734329743798,-0.7560669472356035
-0.1666666666666668,8.44,0.5237636962055491,-0.5972328819746318
-0.13333333333333347,8.44,0.6618777104248103,-0.45170273031336117
-0.09999999999999999,8.44,0.7138830610047578,-0.39149071305115973
-0.06666666666666665,8.44,0.7252016260140547,-0.2987316868338624
-0.033333333333333326,8.44,0.7449473396115919,-0.19604271653956007
-7.780343540788976e-17,8.44,0.7927061106756736,-0.12340872004351935
0.033333333333333326,8.44,0.839789293296716,-0.06684621208818699
0.06666666666666658,8.44,0.8526607459823548,-0.021034776032805555
0.09999999999999983,8.44,0.808770830602139,-0.02205971464491534
0.1333333333333334,8.44,0.7289169501969129,-0.06453817689759375
0.16666666666666657,8.44,0.6243207225641524,-0.15400934236935726
0.20000000000000004,8.44,0.5622093156887293,-0.2662090222597604
0.2333333333333333,8.44,0.45233375047128904,-0.1184588794859801
-0.23333333333333323,8.46,0.2733199293813308,-0.7811177778480282
-0.19999999999999998,8.46,0.4481106261290696,-0.74234989035264
-0.1666666666666668,8.46,0.5259863797414736,-0.5810562308583398
-0.13333333333333347,8.46,0.6582122185284336,-0.423085644783801
-0.09999999999999999,8.46,0.7050405936261116,-0.3630082967556224
-0.06666666666666665,8.46,0.7152179599209822,-0.2767045694015223
-0.033333333333333326,8.46,0.7348369567689513,-0.18231991978333562
-7.780343540788976e-17,8.46,0.7785268887526661,-0.11189581589086323
0.033333333333333326,8.46,0.8216864940842556,-0.048116986592812015
0.06666666666666658,8.46,0.8373116100207391,0.00787532872241442
0.09999999999999983,8.46,0.801065423856392,0.013685007848790023
0.1333333333333334,8.46,0.7320747147927174,-0.026854917946860832
0.16666666666666657,8.46,0.6329659965896808,-0.1173472123584817
0.20000000000000004,8.46,0.5694345307033002,-0.2450660226185587
0.2333333333333333,8.46,0.45675174821373693,-0.09539232905024919
-0.23333333333333323,8.48,0.28076905583048156,-0.7910502734825827
-0.19999999999999998,8.48,0.4456467050177198,-0.7358521517302054
-0.1666666666666668,8.48,0.5286703943910755,-0.5721260512821772
-0.13333333333333347,8.48,0.6550150774927559,-0.40675853083781777
-0.09999999999999999,8.48,0.697423010772939,-0.34966254256858254
-0.06666666666666665,8.48,0.7023555067982583,-0.26467666601463047
-0.033333333333333326,8.48,0.7169333821631613,-0.17051468684335183
-7.780343540788976e-17,8.48,0.7576860298883973,-0.1026731764933554
0.033333333333333326,8.48,0.8012108281404797,-0.042299239451554456
0.06666666666666658,8.48,0.8183244796449028,0.01982303425825151
0.09999999999999983,8.48,0.7829843767466343,0.035393010782750964
0.1333333333333334,8.48,0.7204266111491302,-0.0035461049680099404
0.16666666666666657,8.48,0.634402329730599,-0.09080848535519369
0.20000000000000004,8.48,0.5700199117396976,-0.21415208935043728
0.2333333333333333,8.48,0.4572098066853456,-0.07387177671506362
-0.23333333333333323,8.5,0.2842371863254008,-0.7930322792525117
-0.19999999999999998,8.5,0.44616089285780913,-0.72433344637355
-0.1666666666666668,8.5,0.5328293513874834,-0.5522957365338901
-0.13333333333333347,8.5,0.657229377244158,-0.38599394784421887
-0.09999999999999999,8.5,0.6903540354674609,-0.3328615062534317
-0.06666666666666665,8.5,0.6933659226884169,-0.25052655680040287
-0.033333333333333326,8.5,0.7087654904884372,-0.1664794822401773
-7.780343540788976e-17,8.5,0.7469052212337336,-0.09864111352588774
0.033333333333333326,8.5,0.7875766448074832,-0.031059060648453596
0.06666666666666658,8.5,0.8055640613105741,0.03673864681191904
0.09999999999999983,8.5,0.7740361352273812,0.05667997285448926
0.1333333333333334,8.5,0.7174486043920997,0.024610878687353444
0.16666666666666657,8.5,0.6380825093477691,-0.05995431304408891
0.20000000000000004,8.5,0.5793629361633057,-0.19790663741806472
0.2333333333333333,8.5,0.4624446424070782,-0.049414825003009796
-0.23333333333333323,8.520000000000001,0.2915250261849027,-0.7869991025009953
-0.19999999999999998,8.520000000000001,0.4477130504701272,-0.7231321051877617
-0.1666666666666668,8.520000000000001,0.5317246103343145,-0.5338189500755753
-0.13333333333333347,8.520000000000001,0.6491550930492523,-0.35967710553349286
-0.09999999999999999,8.520000000000001,0.6787499143313793,-0.31415999760380997
-0.06666666666666665,8.520000000000001,0.6810865716000293,-0.23757795607069157
-0.033333333333333326,8.520000000000001,0.6956026393085778,-0.15937401110727964
-7.780343540788976e-17,8.520000000000001,0.7277663131619473,-0.09652589189592516
0.033333333333333326,8.520000000000001,0.7680031499097211,-0.028167367263213967
0.06666666666666658,8.520000000000001,0.7886423395898559,0.04888616310693637
0.09999999999999983,8.520000000000001,0.7579116691409353,0.07635483969337555
0.1333333333333334,8.520000000000001,0.7111836030535692,0.04756647919245655
0.16666666666666657,8.520000000000001,0.643009321819491,-0.02622605474756048
0.20000000000000004,8.520000000000001,0.5858628836823631,-0.16394364354550586
0.2333333333333333,8.520000000000001,0.4651780288648811,-0.02460110488351846
-0.23333333333333323,8.54,0.2981738609123839,-0.7796779375352768
-0.19999999999999998,8.54,0.4501898636031612,-0.7104354471723532
-0.1666666666666668,8.54,0.5331412823131038,-0.5230423826198819
-0.13333333333333347,8.54,0.645700394471445,-0.34369937676804513
-0.09999999999999999,8.54,0.673598758636302,-0.3083208468877003
-0.06666666666666665,8.54,0.6727925585386336,-0.23465420404500095
-0.033333333333333326,8.54,0.6878581906255318,-0.16530295943781725
-7.780343540788976e-17,8.54,0.7205080300718459,-0.10873412112732878
0.033333333333333326,8.54,0.7594697952900287,-0.03658472533420214
0.06666666666666658,8.54,0.7784285496938909,0.046171543410580496
0.09999999999999983,8.54,0.7499187833476954,0.08229440658814081
0.1333333333333334,8.54,0.7052340935116576,0.07060669237980806
0.16666666666666657,8.54,0.6402316327590732,0.006613866482659051
0.20000000000000004,8.54,0.5861151829441357,-0.14224272645439862
0.2333333333333333,8.54,0.468245231601794,-0.0033759382538972437
