"Frequency(GHz)","y(m)","Re(Ez)","Im(Ez)"
2.08,0.24839999999999995,0.00020476912950234677,-0.00022632443019446913
2.08,0.25759999999999994,0.00022787275495380518,-0.00032982236245403837
2.08,0.2667999999999999,0.00015498026104188465,-0.0003764134742372931
2.08,0.276,0.00007080849419050756,-0.0004015669381242346
2.12,-0.276,-0.0002700567156488735,0.00012236066602034935
2.12,-0.26680000000000004,-0.00020325645901990772,0.00020630962190767687
2.12,-0.25760000000000005,-0.00013235701897336262,0.00026102571090504654
2.12,-0.2484,-0.00010800545455390991,0.0003343344675554755
2.12,-0.23920000000000002,-0.000023986227374432915,0.00031148783121711515
2.12,-0.23000000000000004,-0.00006916595446500717,0.00034062260086339626
2.12,-0.22080000000000002,-0.00011401260424785044,0.0002584974596560342
2.12,-0.2116,-0.00010538492683127722,0.00014489593191586276
2.12,-0.20240000000000002,-0.0001869804604524003,0.00010012562913664197
2.12,-0.19320000000000004,-0.00018179719411695077,0.000013624333385664004
2.12,-0.18400000000000002,-0.00019153259975511513,-6.735653795057981e-6
2.12,-0.1748,-0.0001891880181171733,-0.00008220512135442724
2.12,-0.16560000000000002,-0.00021963555429507363,-0.00016771865069066045
2.12,-0.15640000000000004,-0.00023329191777847342,-0.0002247055166195125
2.12,-0.14720000000000003,-0.0001734500765138086,-0.0003193221512491013
2.12,-0.138,-0.00009836080092599366,-0.0003843082997506
2.12,-0.12880000000000003,0.000044254574107905374,-0.00042815095386385387
2.12,-0.11960000000000004,0.00018876495121475452,-0.0004553231698408191
2.12,-0.11040000000000003,0.0003651164973431116,-0.00037538783001570203
2.12,-0.10120000000000001,0.00048004135099988926,-0.00019297476897045648
2.12,-0.09200000000000003,0.0005116847416296397,-0.00004237040570267049
2.12,-0.08280000000000004,0.00046484286040429217,0.0001447340058422889
2.12,-0.07360000000000003,0.0003374296456580664,0.0002909387283863593
2.12,-0.06440000000000001,0.0001294428944389256,0.00031251406560389114
2.12,-0.05520000000000003,0.000037691059538586615,0.00021050125612893318
2.12,-0.04600000000000004,-0.00006716466569788809,0.00006903404088492093
2.12,-0.03680000000000003,0.000015378864720496526,-0.00021146853016207557
2.12,-0.027600000000000013,0.00023771007563518507,-0.00037732629574747977
2.12,-0.018400000000000027,0.0005824775757584128,-0.000476115212934435
2.12,-0.009200000000000041,0.0008399735892149188,-0.00039654686929845603
2.12,0.,0.0002895351930432099,-0.00017040093262195245
2.12,0.009199999999999986,-0.00029462938069244965,-0.00018245285510724022
2.12,0.018399999999999972,-0.00011244230363974158,-0.00010745085916914835
2.12,0.027599999999999958,0.00005216406927214431,-0.0000955137622385954
2.12,0.036799999999999944,0.00016107154383422962,-0.00013478612130281756
2.12,0.045999999999999985,0.00032841698159547135,-0.00023432054924764896
2.12,0.05519999999999997,0.00031891837206260036,-0.00022535404584107384
2.12,0.06439999999999996,0.0002800993937758275,-0.00017670461795440975
2.12,0.0736,0.00022767278011918125,-0.00017557158153244204
2.12,0.08279999999999998,0.00015921253317274572,-0.00010705003645827191
2.12,0.09199999999999997,0.00004168735308044892,-0.000047179439805766936
2.12,0.10119999999999996,-0.00003330061480145647,-1.4228896109741908e-6
2.12,0.11039999999999994,-0.00007540262270731015,-0.000017223895491410616
2.12,0.11959999999999998,-0.00011637851139221657,-0.000020079334902623668
2.12,0.12879999999999997,-0.00012014104305291053,-0.000020275980226827474
2.12,0.13799999999999996,-0.000051096461069379616,-0.00007869284445510515
2.12,0.1472,4.523042202439371e-6,-0.00011023925032961243
2.12,0.15639999999999998,0.000028693140710043712,-0.00013067491197698826
2.12,0.16559999999999997,0.00004005306769517365,-0.0001276622754466089
2.12,0.17479999999999996,-0.000015427007668821568,-0.00012869465758292423
2.12,0.18399999999999994,-0.00008222213458183271,-0.00005567880876210437
2.12,0.19319999999999998,-0.00013047765145460922,-9.148730780250962e-6
2.12,0.20239999999999997,-0.00017870083507001542,-5.452540809488656e-6
2.12,0.21159999999999995,-0.00018361646085105577,0.00008153659387374913
2.12,0.2208,-0.00011903550855509031,0.00004018334142441394
2.12,0.22999999999999998,-0.00004450969946657967,0.00006923636758384105
2.12,0.23919999999999997,0.00011318804746290619,-6.313668310490727e-6
2.12,0.24839999999999995,0.00024728381342435017,-0.00005774259878383712
2.12,0.25759999999999994,0.00033948061151926884,-0.00008664783262438387
2.12,0.2667999999999999,0.00033342433807303026,-0.00013160679520663674
2.12,0.276,0.0002969624548526768,-0.00023026757750250443
2.16,-0.276,-0.0004015135388386772,-0.00018822714805585838
2.16,-0.26680000000000004,-0.0003626722506970455,-0.00005656571243553273
2.16,-0.25760000000000005,-0.0002907036964947188,0.00009949291134702222
2.16,-0.2484,-0.0002812562716847275,0.00014622587885530642
2.16,-0.23920000000000002,-0.0002401557513386481,0.0002225704036658276
2.16,-0.23000000000000004,-0.00017982415845691104,0.00021150656244964063
2.16,-0.22080000000000002,-0.00015475550594632568,0.0001948693657692167
2.16,-0.2116,-0.00019942637848557038,0.00016406563822181055
2.16,-0.20240000000000002,-0.00015424468331717644,0.00007128621121496038
2.16,-0.19320000000000004,-0.00020013672100962783,0.000019046694844891105
2.16,-0.18400000000000002,-0.0002042902196792958,-0.000039039701745595786
2.16,-0.1748,-0.0002110888477545778,-0.00011035774902400227
2.16,-0.16560000000000002,-0.00020453450778444625,-0.0001885183732328876
2.16,-0.15640000000000004,-0.00012004168352242139,-0.0003429774994093677
2.16,-0.14720000000000003,0.000025622313000457624,-0.00040355541936703887
2.16,-0.138,0.00014423853425291189,-0.00042563011885036
2.16,-0.12880000000000003,0.0003419951193164329,-0.00034724991262740274
2.16,-0.11960000000000004,0.00047344853752188476,-0.00016895481402549168
2.16,-0.11040000000000003,0.0005007444888777867,0.00002418099341474945
2.16,-0.10120000000000001,0.0004162656959423426,0.00023088816016122852
2.16,-0.09200000000000003,0.00028862131347385595,0.00035714589947054715
2.16,-0.08280000000000004,0.00009084178541660425,0.000422745870279443
2.16,-0.07360000000000003,-0.00010528167946903395,0.00030654557672421176
2.16,-0.06440000000000001,-0.00018300420153421825,0.00012034966215915705
2.16,-0.05520000000000003,-0.0001342778456933897,-0.00009622805910929633
2.16,-0.04600000000000004,0.00004312900726986776,-0.0002540287889746272
2.16,-0.03680000000000003,0.00037744333675768975,-0.00033845691093730264
2.16,-0.027600000000000013,0.0007449757328694627,-0.00019260124178106138
2.16,-0.018400000000000027,0.0010137591340644114,0.00010497757141873009
2.16,-0.009200000000000041,0.0011004500831103836,0.0003930886885708488
2.16,0.,0.0005326457244245103,0.00008124971077664554
2.16,0.009199999999999986,0.00010322188279750616,-0.00039917290328971217
2.16,0.018399999999999972,0.00009547039231786967,-0.00028674015213546927
2.16,0.027599999999999958,0.00009606993581997592,-0.00015933658335594408
2.16,0.036799999999999944,0.00019751974935008934,-0.00012501687365183104
2.16,0.045999999999999985,0.0002963912355618317,-0.00008776016068314122
2.16,0.05519999999999997,0.0003022100455457909,-0.000041674851783911567
2.16,0.06439999999999996,0.00029273109671538094,-4.833575985777603e-6
2.16,0.0736,0.0002703446405967323,0.000012315272048299422
2.16,0.08279999999999998,0.00018832186880270705,0.000024686397462084225
2.16,0.09199999999999997,0.00011202501657031906,-0.00003836709829293507
2.16,0.10119999999999996,0.000046875855540618636,-0.00005947043726949596
2.16,0.11039999999999994,-2.928749268927023e-6,-0.00010250616923736717
2.16,0.11959999999999998,-0.00003372977658967162,-0.00009835404770628833
2.16,0.12879999999999997,-0.00009058648876312735,-0.000109975626634122
2.16,0.13799999999999996,-0.000014258841115481725,-0.00007216511058768945
2.16,0.1472,-5.94127561029171e-6,-0.00006526442921387233
2.16,0.15639999999999998,0.000036422488077791756,-0.00005595874855492319
2.16,0.16559999999999997,0.00009618127204558581,-0.00003928528901119365
2.16,0.17479999999999996,0.000053347396795302496,-0.00003456063296822773
2.16,0.18399999999999994,0.00002453569960165473,-0.0000661325195070274
2.16,0.19319999999999998,-3.530079612477913e-7,-0.00007504886978142506
2.16,0.20239999999999997,-0.00006352204334817542,-0.00007917462382526691
2.16,0.21159999999999995,-0.00008920119016605517,-0.00010290927566045379
2.16,0.2208,-0.00007156024501067574,-0.000030190480148915436
2.16,0.22999999999999998,-0.000037408200119023706,2.2044925640779113e-6
2.16,0.23919999999999997,0.000022787505163066848,0.000049250094186744475
2.16,0.24839999999999995,0.00009240671352636773,0.00013129946513316726
2.16,0.25759999999999994,0.00016550540996929284,0.0001487548494399302
2.16,0.2667999999999999,0.00018204308131198815,0.0001426252665814752
2.16,0.276,0.00023675181808174321,0.00005078767251006071
2.2,-0.276,-0.00023613502406742996,-0.00034579264153199423
2.2,-0.26680000000000004,-0.0003039472290891392,-0.0002817811808656397
2.2,-0.25760000000000005,-0.0002643447519048372,-0.000157241368336612
2.2,-0.2484,-0.0002645522033006937,-0.000060742356101392964
2.2,-0.23920000000000002,-0.00026277105479980187,0.00004569169022261603
2.2,-0.23000000000000004,-0.00019765164523166323,0.00010888853960916516
2.2,-0.22080000000000002,-0.0001995430640596705,0.00013018818546503457
2.2,-0.2116,-0.0002279344378006335,0.00009582489566135268
2.2,-0.20240000000000002,-0.0002039838430541254,0.00006824449561590984
2.2,-0.19320000000000004,-0.0001563316376298275,-0.000010245387497615939
2.2,-0.18400000000000002,-0.00019069525412992346,-0.00012344186605979312
2.2,-0.1748,-0.00009357522052437618,-0.00023650808551255572
2.2,-0.16560000000000002,-2.323128786914246e-6,-0.0003561024223066159
2.2,-0.15640000000000004,0.00017221551770850966,-0.0003240121040275965
2.2,-0.14720000000000003,0.00030225775044271183,-0.0003081001752049345
2.2,-0.138,0.00041428236362831466,-0.0001850752096730864
2.2,-0.12880000000000003,0.00044169506092968017,-0.000014831462717012329
2.2,-0.11960000000000004,0.00038875874526527306,0.00018734617182043122
2.2,-0.11040000000000003,0.0002358761149771717,0.0003555666855377146
2.2,-0.10120000000000001,0.00004945186750561582,0.0003990142670246353
2.2,-0.09200000000000003,-0.00015388951347716762,0.00037597592029644747
2.2,-0.08280000000000004,-0.00029359396384100487,0.00020944545929937633
2.2,-0.07360000000000003,-0.0003114725202994728,0.00003738419936677121
2.2,-0.06440000000000001,-0.00016067904287500235,-0.00013604902344659868
2.2,-0.05520000000000003,0.00003642452834127576,-0.00022413052620318276
2.2,-0.04600000000000004,0.0003465809357867278,-0.00011465634681602271
2.2,-0.03680000000000003,0.0005713115922314936,0.0001490284154881731
2.2,-0.027600000000000013,0.0006221218673075633,0.0005089355732769626
2.2,-0.018400000000000027,0.0004723245629027589,0.0008168680937334484
2.2,-0.009200000000000041,0.00021273367061277394,0.0010107351185091055
2.2,0.,0.0002398391709094045,0.0004836757051191319
2.2,0.009199999999999986,0.0003793825139917284,-0.000054068574359936834
2.2,0.018399999999999972,0.0002672822883695901,-0.00007619592564511073
2.2,0.027599999999999958,0.00015389089821303957,-0.000020061373237739638
2.2,0.036799999999999944,0.00019632634917061083,5.055198704251812e-7
2.2,0.045999999999999985,0.0002452075242003831,0.0000873789837233104
2.2,0.05519999999999997,0.0001958998796075141,0.00009375707743824718
2.2,0.06439999999999996,0.00015408786674252784,0.0001151640633346053
2.2,0.0736,0.00012711001261342606,0.00015655477308090823
2.2,0.08279999999999998,0.00009977970163732118,0.00013181944760226833
2.2,0.09199999999999997,0.000061358554312025,0.00013444638191018114
2.2,0.10119999999999996,0.00006260356331339074,0.00009534040648888737
2.2,0.11039999999999994,0.0001003320931439597,0.00001157000839895086
2.2,0.11959999999999998,0.0000891897444917267,-0.000018164726972638657
2.2,0.12879999999999997,0.00006305338304865923,-0.00006389031422844195
2.2,0.13799999999999996,0.00004193002746100219,-0.00006866416230909399
2.2,0.1472,0.000050849643615966404,-0.00008815811776648369
2.2,0.15639999999999998,0.000031557282098150865,-0.000016779661128214935
2.2,0.16559999999999997,9.17349473581944e-7,-0.00006475130215511747
2.2,0.17479999999999996,0.000019906825054405837,-0.000034968310940239595
2.2,0.18399999999999994,1.643435277071681e-6,-0.00007300870537360649
2.2,0.19319999999999998,0.00001640812709344122,-0.000024892010462103706
2.2,0.20239999999999997,0.000023102429055548882,-0.00013048361177072517
2.2,0.21159999999999995,3.83976651869654e-6,-0.00013599880514946408
2.2,0.2208,-5.9491594186457674e-6,-0.00009979443024924556
2.2,0.22999999999999998,-0.000015441562665021106,-0.00004424800975707525
2.2,0.23919999999999997,-0.000011133728399309253,0.00005805961503644693
2.2,0.24839999999999995,-0.000030424330800331045,0.00011761259435686311
2.2,0.25759999999999994,7.74157996021829e-6,0.00022763039468339798
2.2,0.2667999999999999,0.000060083770207974365,0.00020701599705963625
2.2,0.276,0.00013505193619420502,0.00021330268627984124
2.24,-0.276,0.00005895347502407577,-0.0004018213270989802
2.24,-0.26680000000000004,-0.000028811436762156267,-0.00037133495460661963
2.24,-0.25760000000000005,-0.00009987024656262996,-0.00028708362463317113
2.24,-0.2484,-0.00015642450639965263,-0.00020727517645300668
2.24,-0.23920000000000002,-0.00019370287283840528,-0.00012606879185249852
2.24,-0.23000000000000004,-0.00018318905444645895,-0.000025914870248803256
2.24,-0.22080000000000002,-0.00018208767863112956,7.473912745442917e-6
2.24,-0.2116,-0.00019898870603358166,0.00004749802219125372
2.24,-0.20240000000000002,-0.00021418764389048465,-0.000011990443429787611
2.24,-0.19320000000000004,-0.00020115987215193202,-0.000040289947391605785
2.24,-0.18400000000000002,-0.00012006808926443348,-0.00011478178068137836
2.24,-0.1748,-0.0000164216034375344,-0.00016625596279694859
2.24,-0.16560000000000002,0.00012769682421615207,-0.0001790385679933493
2.24,-0.15640000000000004,0.00020313577070567814,-0.00011031717737419752
2.24,-0.14720000000000003,0.0003447569317346466,0.000021066988890494046
2.24,-0.138,0.00030295001997183096,0.00015765515116248892
2.24,-0.12880000000000003,0.00023086104693913532,0.00029501454448071937
2.24,-0.11960000000000004,0.00008146386762607242,0.0003755919912570045
2.24,-0.11040000000000003,-0.00013826335919296456,0.00029421344331739374
2.24,-0.10120000000000001,-0.0002954685058408711,0.00021215445923233184
2.24,-0.09200000000000003,-0.0003419096432677237,0.00005805867942468135
2.24,-0.08280000000000004,-0.00028667335932339063,-0.00012744070476202704
2.24,-0.07360000000000003,-0.00009020415596960955,-0.00022534223155416374
2.24,-0.06440000000000001,0.00008727594176049887,-0.00016287316254932243
2.24,-0.05520000000000003,0.00024803033343365644,0.00004097427681837978
2.24,-0.04600000000000004,0.0002553555850301763,0.00031028138294602274
2.24,-0.03680000000000003,0.0001871705214756197,0.0006387507626387186
2.24,-0.027600000000000013,-0.00013533326625612429,0.0007904626267828536
2.24,-0.018400000000000027,-0.00045569447352643657,0.0007927517117366974
2.24,-0.009200000000000041,-0.0007590513611318862,0.0006486381520538481
2.24,0.,-0.00031577996125748737,0.00044650077042735306
2.24,0.009199999999999986,0.00012498527351366588,0.00037767846786481503
2.24,0.018399999999999972,0.00012110593894986855,0.00023925650142069433
2.24,0.027599999999999958,0.00009663413474946691,0.0001914704694651942
2.24,0.036799999999999944,0.00012021903988567789,0.00015999812295450778
2.24,0.045999999999999985,0.00016257219099832448,0.0001944472158170548
2.24,0.05519999999999997,0.00008849569343621269,0.00017094463224168185
2.24,0.06439999999999996,0.00004831389159776251,0.00016232557915399427
2.24,0.0736,-1.7924367795917598e-6,0.000174462792464156
2.24,0.08279999999999998,-0.000010019769652888729,0.00010450777188852057
2.24,0.09199999999999997,-0.000047840764514952724,0.00015652616243498987
2.24,0.10119999999999996,0.000013858098680176777,0.00013291651842404874
2.24,0.11039999999999994,0.00004001368668470437,0.00007205046125833139
2.24,0.11959999999999998,0.000052973356644248967,0.00005020562236324936
2.24,0.12879999999999997,0.00008568830512899244,2.654126688892172e-6
2.24,0.13799999999999996,0.00010526107448499403,-0.000017694825296242357
