"k","fa/c"
3.46,0.6515784096348248
3.46,0.7990368746827368
3.46,0.8662611847696745
3.46,0.9425950714620466
3.48,0.27454186601297226
3.48,0.4848720910563484
3.48,0.6507098556377535
3.48,0.7963683946135404
3.48,0.8687103890680846
3.48,0.9432439731799368
3.5,0.2758887726668307
3.5,0.4867388082509659
3.5,0.6499742634680442
3.5,0.7935400174923025
3.5,0.8711997100890494
3.5,0.9439158558749132
3.52,0.27724406687616543
3.52,0.4885762257400163
3.52,0.6493854404266572
3.52,0.7905599642155828
3.52,0.873717104718107
3.52,0.9446093984280292
3.54,0.27860262571825845
3.54,0.49037322401897243
3.54,0.6489567355311434
3.54,0.7874361744643625
3.54,0.8762516228601755
3.54,0.9453230363236995
3.56,0.2799592171091619
3.56,0.49211899104775547
3.56,0.648700872174484
3.56,0.784176455637695
3.56,0.8787932380030158
3.56,0.9460549315809935
3.58,0.2813085129949174
3.58,0.49380322610771077
3.58,0.6486297555482892
3.58,0.7807886037144905
3.58,0.8813326965287476
3.58,0.9468029419707747
3.6,0.28264510422812417
3.6,0.495416356982715
3.6,0.6487542611097241
3.6,0.7772804968871032
3.6,0.8838613840548728
3.6,0.9475645907384309
3.62,0.28396351735878794
3.62,0.49694976063067564
3.62,0.6490840133577104
3.62,0.7736601650158162
3.62,0.886371204622845
3.62,0.9483370380205655
3.64,0.28525823356137736
3.64,0.49839597489685755
3.64,0.6496271667797308
3.64,0.7699358389297194
3.64,0.8888544671971079
3.64,0.9491170555936594
3.66,0.2865237099018273
3.66,0.4997488870607621
3.66,0.6503902025181321
3.66,0.766115983956307
3.66,0.8913037730784528
3.66,0.9499010069044251
3.68,0.2877544031189608
3.68,0.5010038845888909
3.68,0.6513777545754906
3.68,0.7622093221493789
3.68,0.893711897145202
3.68,0.9506848346255542
3.7,0.2889447960482209
3.7,0.5021579547257685
3.7,0.6525924778499279
3.7,0.7582248477248305
3.7,0.8960716551722677
3.7,0.9514640582326027
3.72,0.2900894267543911
3.72,0.5032097225616173
3.72,0.6540349668104646
3.72,0.7541718403829958
3.72,0.8983757488356099
3.72,0.9522337842649079
3.74,0.2911829203613702
3.74,0.5041594217009063
3.74,0.6557037282970295
3.74,0.7500598817080126
3.74,0.9006165795201165
3.74,0.9529887319991633
3.7600000000000002,0.29222002347178516
3.7600000000000002,0.5050087970362872
3.7600000000000002,0.6575952050338927
3.7600000000000002,0.7458988810268427
3.7600000000000002,0.9027860220376345
3.7600000000000002,0.9537232772741254
3.7800000000000002,0.293195640957957
3.7800000000000002,0.5057609446238416
3.7800000000000002,0.6597038381471154
3.7800000000000002,0.7416991196187589
3.7800000000000002,0.904875150470929
3.7800000000000002,0.9544315171929592
3.8000000000000003,0.29410487478323244
3.8000000000000003,0.506420098453317
3.8000000000000003,0.6620221468008137
3.8000000000000003,0.7374713272806432
3.8000000000000003,0.9068739117561063
3.8000000000000003,0.9551073585291712
3.8200000000000003,0.29494306438099843
3.8200000000000003,0.5069913773726752
3.8200000000000003,0.6645407888574679
3.8200000000000003,0.7332268157749382
3.8200000000000003,0.908770750289732
3.8200000000000003,0.9557446332923155
3.84,0.2957058279865445
3.84,0.5074805072189684
3.84,0.6672485420788703
3.84,0.7289777161032253
3.84,0.9105522018958686
3.84,0.9563372468342612
3.86,0.29638910418950953
3.86,0.5078935333245693
3.86,0.670132094646469
3.86,0.724737417027851
3.86,0.9122025020900992
3.86,0.9568793686068117
3.88,0.2969891928635913
3.88,0.5082365372930848
3.88,0.6731754124759389
3.88,0.720521424733417
3.88,0.9137032957978878
3.88,0.957365686001063
3.9,0.2975027945422452
3.9,0.5085153697299998
3.9,0.6763581260930517
3.9,0.7163491903485939
3.9,0.9150335935346833
3.9,0.9577917609654321
3.92,0.29792704725552654
3.92,0.5087354079733836
3.92,0.6796513982181969
3.92,0.7122484362301184
3.92,0.9161701799096406
3.92,0.9581545495786433
3.94,0.2982595598307121
3.94,0.5089013452415844
3.94,0.6830062798128107
3.94,0.7082669678519626
3.94,0.9170887066077725
3.94,0.9584530636469647
3.96,0.298498440694399
3.96,0.509017015318047
3.96,0.6863148744810182
3.96,0.7045116482058225
3.96,0.9177656262040302
3.96,0.9586882849090587
3.98,0.29864232129901175
3.98,0.5090852551051928
3.98,0.6892501207026521
3.98,0.7013087237088235
3.98,0.9181808769713715
3.98,0.958856670135855
4,0.2986903734293398
4,0.5091078061496351
4,0.6906727239053971
4,0.6997969691718268
4,0.9183208287665894
4,0.9589255522469426
4.0200000000000005,0.2985941341544704
4.0200000000000005,0.5090628601777654
4.0200000000000005,0.6881213373472168
4.0200000000000005,0.702526541526501
4.0200000000000005,0.9180419636824017
4.0200000000000005,0.958803808166798
4.04,0.2983043643287471
4.04,0.5089287177145044
4.04,0.6835694804160484
4.04,0.7076116826216782
4.04,0.9172276800074627
4.04,0.958568337287313
4.0600000000000005,0.29781793589196687
4.0600000000000005,0.508707509136892
4.0600000000000005,0.678798520207856
4.0600000000000005,0.7132669572569533
4.0600000000000005,0.9159386355761926
4.0600000000000005,0.9582826747483748
4.08,0.29712971742308386
4.08,0.5084029301619045
4.08,0.674138053287887
4.08,0.7191556452644361
4.08,0.9142568097295863
4.08,0.9579418742591104
4.1,0.2962326990180815
4.1,0.5080204366539341
4.1,0.669685959836232
4.1,0.7251691914445566
4.1,0.9122691525584662
4.1,0.9575435048236928
4.12,0.2951181702893919
4.12,0.5075674731226112
4.12,0.6654869672294631
4.12,0.7312479861800154
4.12,0.9100574188212738
4.12,0.9570928416927019
4.14,0.2937759534015326
4.14,0.5070536943240621
4.14,0.6615669123834345
4.14,0.7373463262086329
4.14,0.9076943452294197
4.14,0.9566003827588223
4.16,0.2921946918757944
4.16,0.5064911339399573
4.16,0.6579419123625313
4.16,0.7434223962954934
4.16,0.9052437967850749
4.16,0.9560801169281827
4.18,0.2903621935739329
4.18,0.5058942744766229
4.18,0.6546213518101115
4.18,0.7494344257654371
4.18,0.9027626328185718
4.18,0.955548636749498
4.2,0.2882658227904197
4.2,0.5052799795217203
4.2,0.6516089939373613
4.2,0.7553387907746472
4.2,0.9003029423739594
4.2,0.955024723522821
4.22,0.28589293193686954
4.22,0.5046672634474779
4.22,0.6489034818466466
4.22,0.7610888950473094
4.22,0.8979140076363235
4.22,0.9545292021048776
4.24,0.2832313183297423
4.24,0.5040768931401886
4.24,0.6464986739146436
4.24,0.7666345190931455
4.24,0.8956437127924025
4.24,0.9540849694015063
4.26,0.28026968678420056
4.26,0.5035308384080517
4.26,0.6443839818298368
4.26,0.7719216541792624
4.26,0.893539228541336
4.26,0.9537171426538582
4.28,0.27699809493888056
4.28,0.5030516084461749
4.28,0.6425447691557635
4.28,0.7768930128715402
4.28,0.8916467901297629
4.28,0.9534532817584138
4.3,0.27340835638030847
4.3,0.5026615272168398
4.3,0.6409628170873326
4.3,0.7814895149514934
4.3,0.8900103446976071
4.3,0.9533236286659496
4.32,0.26949437740268267
4.32,0.5023820080189523
4.32,0.6396168397540579
4.32,0.7856530627882655
4.32,0.8886688641712513
4.32,0.953361281720957
4.34,0.26525240692946944
4.34,0.502232885868014
4.34,0.638483022182961
4.34,0.7893307660223975
4.34,0.8876523066784197
4.34,0.953602186721612
4.36,0.2606811854855475
4.36,0.5022318565376613
4.36,0.6375355542050054
4.36,0.7924803748954882
4.36,0.8869766437511091
4.36,0.9540847858521434
4.38,0.2557819873385472
4.38,0.5023940557077065
4.38,0.6367471393581436
4.38,0.7950760662781343
4.38,0.8866390090749535
4.38,0.9548491360589553
4.4,0.25055855881810496
4.4,0.5027317938491417
4.4,0.636089466169648
4.4,0.7971131496606404
4.4,0.8866145862102496
4.4,0.9559353187844694
4.42,0.2450169640373931
4.42,0.5032544453946054
4.42,0.635533637735358
4.42,0.7986101540622951
4.42,0.8868568671586615
4.42,0.9573810517957244
4.44,0.23916535562941435
4.44,0.5039684767999325
4.44,0.6350505626434932
4.44,0.7996074118674038
4.44,0.8873020617896964
4.44,0.9592186092771993
4.46,0.23301369196173152
4.46,0.504877588645969
4.46,0.6346113151230204
4.46,0.800162448459241
4.46,0.8878769640204028
4.46,0.9614714378345945
4.48,0.2265734233921666
4.48,0.5059829422442551
4.48,0.6341874745163202
4.48,0.8003435360180224
4.48,0.8885082673998566
4.48,0.964151121601797
4.5,0.21985716880698333
4.5,0.5072834407373753
4.5,0.6337514538752542
4.5,0.8002230961549252
4.5,0.8891309109862502
4.5,0.9672554385093869
4.5200000000000005,0.21287840055195822
4.5200000000000005,0.5087760373729593
4.5200000000000005,0.6332768249981756
4.5200000000000005,0.7998722219789789
4.5200000000000005,0.8896936589680227
4.5200000000000005,0.9707680457291175
4.54,0.205651151717557
4.54,0.5104560482592354
4.54,0.6327386430734583
4.54,0.7993568641489491
4.54,0.8901612981976311
4.54,0.9746598835012064
4.5600000000000005,0.19818975528710817
4.5600000000000005,0.5123174523604442
4.5600000000000005,0.6321137689086964
4.5600000000000005,0.7987356209175057
4.5600000000000005,0.89051392902861
4.5600000000000005,0.978891906209489
4.58,0.19050862049767844
4.58,0.5143531668918189
4.58,0.6313811812655484
4.58,0.7980587651094677
4.58,0.8907444174155552
4.58,0.9834184679156492
4.6000000000000005,0.18262204824188652
4.6000000000000005,0.5165552910559438
4.6000000000000005,0.630522266941853
4.6000000000000005,0.7973680862230283
4.6000000000000005,0.8908551260641537
4.6000000000000005,0.9881906960527206
4.62,0.17454408464367394
4.62,0.5189153149344979
4.62,0.6295210728176625
4.62,0.7966972035001335
4.62,0.8908547513289006
4.62,0.9931593958581711
4.64,0.16628841007087186
4.64,0.5214242932369274
4.64,0.6283645028571038
4.64,0.7960721186314687
4.64,0.8907557097712296
4.64,0.9982772855636116
4.66,0.15786825972689136
4.66,0.5240729855790509
4.66,0.6270424444810668
4.66,0.7955118744492332
4.66,0.8905722074443497
4.66,1.0035005535971069
4.68,0.14929637143629731
4.68,0.526851966166205
4.68,0.625547812786756
4.68,0.7950292531522573
4.68,0.8903189391771741
4.68,1.0087898179720998
4.7,0.1405849561627131
4.7,0.5297517063599984
4.7,0.6238765072579617
4.7,0.7946314863910678
4.7,0.8900102869385182
4.7,1.0141105770858867
4.72,0.13174568702210848
4.72,0.5327626337830033
4.72,0.6220272829042853
4.72,0.7943209677740803
4.72,0.889659875312877
4.72,1.0194332049149644
4.74,0.12278970296008718
4.74,0.5358751715063936
4.74,0.6200015449709262
4.74,0.794095964093902
4.74,0.8892803625787321
4.74,1.0247325026862415
4.76,0.11372762375690998
4.76,0.5390797605869767
4.76,0.6178030823060452
4.76,0.793951321104515
4.76,0.888883375397663
4.76,1.0299867901043034
4.78,0.10456957354824363
4.78,0.5423668688577467
4.78,0.6154377583134413
4.78,0.7938791572023345
4.78,0.8884795227234674
4.78,1.0351765034992455
4.8,0.095325210548057
4.8,0.5457269884895869
4.8,0.6129131797927913
4.8,0.7938695362450323
4.8,0.8880784464113078
4.8,1.040282255099279
4.82,0.086003761127838
4.82,0.5491506244688503
4.82,0.6102383630180505
4.82,0.7939111099644661
4.82,0.8876888818848258
4.82,1.0452822796343173
4.84,0.07661405679963876
4.84,0.5526282757947987
4.84,0.6074234136554959
4.84,0.7939917210583257
4.84,0.8873187131900825
4.84,1.050149139094969
4.86,0.06716457301246109
4.86,0.5561504108894031
4.86,0.6044792333132459
4.86,0.7940989596501367
4.86,0.8869750141635264
4.86,1.0548454796571283
4.88,0.05766346893701636
4.88,0.559707438385757
4.88,0.6014172614225906
4.88,0.7942206678029151
4.88,0.8866640724078887
4.88,1.059318571113088
4.9,0.04811862768989667
4.9,0.56328967395633
4.9,0.598249257541995
4.9,0.7943453886489796
4.9,0.8863913961368045
4.9,1.0634935454163978
4.92,0.03853769657258911
4.92,0.566887302523839
4.92,0.5949871270778039
4.92,0.7944627581307049
4.92,0.8861617062360807
4.92,1.0672658012621434
4.94,0.028928127134653633
4.94,0.5704903300932659
4.94,0.5916427959967266
4.94,0.7945638382306327
4.94,0.885978917409789
4.94,1.0704951259287294
4.96,0.019297214900614736
4.96,0.5740884912166395
4.96,0.5882281667246417
4.96,0.79464139096926
4.96,0.8858461131500907
4.96,1.073007931609232
4.98,0.009652138740289497
4.98,0.5776707949253043
4.98,0.5847554698242047
4.98,0.7946900925393114
4.98,0.8857655195442856
4.98,1.0746183288995101
5,1.0048515840632675e-7
5,0.5810968293577023
5,0.5813658885525685
5,0.7947066869251027
5,0.8857384826204663
5,1.0751749891378957
