"Frequency(GHz)","kx(2π/a)","kx(2π/a)","Abs[Ez]","Arg[Ez]"
10.,-0.4000000000000001,-0.7666666666666666,0.000022415382926254404,-2.2987656675751014
10.,-0.4000000000000001,-0.7333333333333334,0.00002153302951678381,-2.5954160624861995
10.,-0.4000000000000001,-0.7,0.00002626041151497526,-2.617170246954507
10.,-0.4000000000000001,-0.6666666666666669,0.00001124949720432935,1.5025483227591374
10.,-0.4000000000000001,-0.6333333333333335,0.00006664480313913005,-2.2684375731131405
10.,-0.4000000000000001,-0.6000000000000001,0.0005552124546593625,-2.5739842786073632
10.,-0.4000000000000001,-0.5666666666666668,0.000817859040733754,-2.723942301086119
10.,-0.4000000000000001,-0.5333333333333332,0.00005774895478949033,-0.9266192971493875
10.,-0.4000000000000001,-0.5,0.0005829094948633559,0.649198633047081
10.,-0.4000000000000001,-0.4666666666666668,0.00026926774376311035,0.2676087492289483
10.,-0.4000000000000001,-0.43333333333333335,0.0003377335531610545,0.7573549035549431
10.,-0.4000000000000001,-0.39999999999999997,0.00041399424122301427,-2.4812612288117832
10.,-0.4000000000000001,-0.3666666666666667,0.0006665489746705475,-0.5720445693673455
10.,-0.4000000000000001,-0.3333333333333334,0.0010446125407279799,1.7663630545717077
10.,-0.4000000000000001,-0.3000000000000001,0.0015034353234971236,-2.527842436333053
10.,-0.4000000000000001,-0.2666666666666667,0.00166546313168112,-0.7408000203850919
10.,-0.4000000000000001,-0.23333333333333323,0.0016552050012685843,1.1452133541665208
10.,-0.4000000000000001,-0.19999999999999998,0.0018478806313329023,2.565785003153233
10.,-0.4000000000000001,-0.1666666666666668,0.0014449611519099668,-2.5795362779527107
10.,-0.4000000000000001,-0.13333333333333347,0.0013056150821332095,-1.6195707189763897
10.,-0.4000000000000001,-0.09999999999999999,0.0011229569525098059,-0.9234184526039264
10.,-0.4000000000000001,-0.06666666666666665,0.0009099586043444325,-0.3362891958141198
10.,-0.4000000000000001,-0.033333333333333326,0.0006292971766934196,0.27780109428928573
10.,-0.4000000000000001,-7.780343540788976e-17,0.00029583960337102626,1.6464857567383087
10.,-0.4000000000000001,0.033333333333333326,0.0007208617532699224,-2.878466295853173
10.,-0.4000000000000001,0.06666666666666658,0.00127430726786493,-2.319744653712984
10.,-0.4000000000000001,0.09999999999999983,0.0013644582645620114,-2.256560083653852
10.,-0.4000000000000001,0.1333333333333334,0.0013940729278559103,-2.904008261684652
10.,-0.4000000000000001,0.16666666666666657,0.002017565348650899,2.650308804535887
10.,-0.4000000000000001,0.20000000000000004,0.002239231437030333,1.8096461719366785
10.,-0.4000000000000001,0.2333333333333333,0.0025919452812232964,0.4911529447593197
10.,-0.4000000000000001,0.26666666666666655,0.0026388003839005734,-0.9749750047511904
10.,-0.4000000000000001,0.29999999999999993,0.002813999343520291,-2.7222814144609924
10.,-0.4000000000000001,0.3333333333333332,0.002314951095519282,1.944901480791036
10.,-0.4000000000000001,0.3666666666666667,0.001275700841152466,0.012615121910283807
10.,-0.4000000000000001,0.39999999999999997,0.001087947988521457,-1.943459849392513
10.,-0.4000000000000001,0.4333333333333331,0.00030486093940604677,-1.29716091203091
10.,-0.4000000000000001,0.4666666666666666,0.0011433881568679329,-1.5470293605244094
10.,-0.4000000000000001,0.49999999999999983,0.0010270981669304052,-2.129811576189002
10.,-0.4000000000000001,0.5333333333333334,0.0007696638651361623,-2.784104948287669
10.,-0.4000000000000001,0.5666666666666667,0.001156273200654345,-2.8842121171920185
10.,-0.4000000000000001,0.6,0.0006984677266090139,-2.611869520715123
10.,-0.4000000000000001,0.6333333333333332,0.00010631410437458933,-2.0335512670889866
10.,-0.4000000000000001,0.6666666666666665,0.00003072267027956078,0.03292529268861701
10.,-0.4000000000000001,0.7,0.00004471015021656918,-1.7686133733604712
10.,-0.4000000000000001,0.7333333333333333,0.00003412875619651056,-1.6705409547796635
10.,-0.4000000000000001,0.7666666666666668,6.340834843100202e-6,-2.2991061172043876
10.,-0.4000000000000001,0.8,0.000015532812508023576,0.7870298386549762
10.,-0.4000000000000001,0.8333333333333333,0.000023564475599709416,-0.07629000944678464
10.,-0.4000000000000001,0.8666666666666666,0.00003473290457160782,0.5960408057945082
10.,-0.4000000000000001,0.8999999999999998,0.00002224280651232395,1.6865606115772953
10.,-0.4000000000000001,0.9333333333333333,0.000025792834347494573,-3.0187567836528717
10.,-0.4000000000000001,0.9666666666666666,0.0000249616358765081,-2.3453369279678165
10.,-0.30000000000000004,-1.,0.000012719166249385579,0.5703868880034931
10.,-0.30000000000000004,-0.9666666666666668,0.00002982709394175022,0.9838056368045234
10.,-0.30000000000000004,-0.9333333333333332,0.00003127977594628116,1.1120386639532764
10.,-0.30000000000000004,-0.8999999999999999,0.00001683465681803585,1.23414345657783
10.,-0.30000000000000004,-0.8666666666666667,8.095892280187067e-6,-1.0633702195871182
10.,-0.30000000000000004,-0.8333333333333335,0.000025929683111926964,-1.2227623452968521
10.,-0.30000000000000004,-0.8,0.000025690862217809228,-1.1688755252746434
10.,-0.30000000000000004,-0.7666666666666666,0.000024677187637357797,-1.9941278068955937
10.,-0.30000000000000004,-0.7333333333333334,0.000036343950643390404,-2.528695438727752
10.,-0.30000000000000004,-0.7,0.000034109216090405384,-2.7127718750419905
10.,-0.30000000000000004,-0.6666666666666669,7.02145257828426e-6,1.821307120641977
10.,-0.30000000000000004,-0.6333333333333335,0.00003358493947870993,-0.9203290465506618
10.,-0.30000000000000004,-0.6000000000000001,0.0003050312263619033,-2.4635233485920436
10.,-0.30000000000000004,-0.5666666666666668,0.0003620190806906172,-2.8329085248508497
10.,-0.30000000000000004,-0.5333333333333332,0.0004882961130684323,0.7111596537790096
10.,-0.30000000000000004,-0.5,0.0008609766582116788,0.6520083300178819
10.,-0.30000000000000004,-0.4666666666666668,0.00014756942576343846,0.2799215571042996
10.,-0.30000000000000004,-0.43333333333333335,0.0001917886512680996,-0.9246522757802171
10.,-0.30000000000000004,-0.39999999999999997,0.0000936046781844984,0.07820349205628661
10.,-0.30000000000000004,-0.3666666666666667,0.00017378976875570085,-1.1473570379096858
10.,-0.30000000000000004,-0.3333333333333334,0.00010471657590718634,1.018126878679822
10.,-0.30000000000000004,-0.3000000000000001,0.00030710988966321605,2.8756817451708985
10.,-0.30000000000000004,-0.2666666666666667,0.00021010294067806077,-2.108415888222239
10.,-0.30000000000000004,-0.23333333333333323,0.00010631330366462038,-0.7865056987388667
10.,-0.30000000000000004,-0.19999999999999998,0.000014913361450979854,0.10900746184610002
10.,-0.30000000000000004,-0.1666666666666668,0.000021874483471164383,1.0278885618015199
10.,-0.30000000000000004,-0.13333333333333347,0.00006985071844530043,-1.6878571915993479
10.,-0.30000000000000004,-0.09999999999999999,0.0001413394511154684,-1.0447390310366422
10.,-0.30000000000000004,-0.06666666666666665,0.00016992541058627464,-0.3329030207816984
10.,-0.30000000000000004,-0.033333333333333326,0.00014384849144517337,0.41661652632666885
10.,-0.30000000000000004,-7.780343540788976e-17,0.00010911124967268599,1.8783347111584505
10.,-0.30000000000000004,0.033333333333333326,0.00017520608774013326,3.1153906203521595
10.,-0.30000000000000004,0.06666666666666658,0.00014545144924708368,-2.360256713064552
10.,-0.30000000000000004,0.09999999999999983,0.00010645078580511843,0.2983973776796913
10.,-0.30000000000000004,0.1333333333333334,0.0002717410098027494,0.7147335605178283
10.,-0.30000000000000004,0.16666666666666657,0.00025375941653217886,0.28323704294908914
10.,-0.30000000000000004,0.20000000000000004,0.00026339727010057896,-0.6027575497326437
10.,-0.30000000000000004,0.2333333333333333,0.0002237769504112037,-1.3493851072011034
10.,-0.30000000000000004,0.26666666666666655,0.00030757054158850794,-2.342999807745985
10.,-0.30000000000000004,0.29999999999999993,0.00031041205179316924,2.625118469580409
10.,-0.30000000000000004,0.3333333333333332,0.0003479825876614045,0.7741031429934787
10.,-0.30000000000000004,0.3666666666666667,0.0002333299889499558,-1.6481672750202137
10.,-0.30000000000000004,0.39999999999999997,0.0002281895685910528,-2.985473573204308
10.,-0.30000000000000004,0.4333333333333331,0.000259902375989912,-0.5802030031220414
10.,-0.30000000000000004,0.4666666666666666,0.0007313790076087913,-1.660466266119898
10.,-0.30000000000000004,0.49999999999999983,0.0009024886225038958,-2.1536399059823887
10.,-0.30000000000000004,0.5333333333333334,0.0010594969385924059,-3.079100004826529
10.,-0.30000000000000004,0.5666666666666667,0.0010862713298587599,2.939619524095508
10.,-0.30000000000000004,0.6,0.0004457385979073118,-2.801475166475705
10.,-0.30000000000000004,0.6333333333333332,0.00010701768122848836,-2.022333706902139
10.,-0.30000000000000004,0.6666666666666665,0.000014904284060513428,0.8334455903121127
10.,-0.30000000000000004,0.7,0.000022610423810377186,-2.8452151682182225
10.,-0.30000000000000004,0.7333333333333333,0.00002418640776090027,-2.493674095501186
10.,-0.30000000000000004,0.7666666666666668,0.000026125195978997175,-2.4133553943103574
10.,-0.30000000000000004,0.8,0.000018450390747172772,-1.5647502736956431
10.,-0.30000000000000004,0.8333333333333333,0.000034771826776700165,-0.7530416690186125
10.,-0.30000000000000004,0.8666666666666666,0.00004091106012519754,0.06304844371775464
10.,-0.30000000000000004,0.8999999999999998,0.00002690695696276738,0.9006101519121936
10.,-0.30000000000000004,0.9333333333333333,0.000011967481387339701,1.9948970358368276
10.,-0.30000000000000004,0.9666666666666666,6.315135634486029e-6,-2.1740157794998427
10.,-0.20000000000000004,-1.,0.000018638523633086788,-0.8295523335991202
10.,-0.20000000000000004,-0.9666666666666668,0.00002191064512474123,0.12761686889783797
10.,-0.20000000000000004,-0.9333333333333332,0.00002398268840135007,0.58120730428339
10.,-0.20000000000000004,-0.8999999999999999,0.000013964881214896118,0.8829061619128195
10.,-0.20000000000000004,-0.8666666666666667,9.411167458242702e-6,0.1564102149154761
10.,-0.20000000000000004,-0.8333333333333335,0.000023641467545836346,-0.443815579245507
10.,-0.20000000000000004,-0.8,0.00002254278835488037,-0.6008681669383106
10.,-0.20000000000000004,-0.7666666666666666,0.00002039058110197768,-1.5399476746526122
10.,-0.20000000000000004,-0.7333333333333334,0.000038281427977046226,-2.256476692758215
10.,-0.20000000000000004,-0.7,0.00004017025276833047,-2.5580911748199044
10.,-0.20000000000000004,-0.6666666666666669,0.000012048330114088424,-3.0182667193511334
10.,-0.20000000000000004,-0.6333333333333335,0.00003916158198222581,-3.0122753324470093
10.,-0.20000000000000004,-0.6000000000000001,0.0001323624194448291,-2.3727270443413664
10.,-0.20000000000000004,-0.5666666666666668,0.00012489398065351239,-0.30008079482765904
10.,-0.20000000000000004,-0.5333333333333332,0.0005688297362392976,0.27934846272661307
10.,-0.20000000000000004,-0.5,0.0005961061221143584,0.3642805161065451
10.,-0.20000000000000004,-0.4666666666666668,0.00016975234313808556,0.7019604742576768
10.,-0.20000000000000004,-0.43333333333333335,0.00007907198064726043,-2.0240819613277283
10.,-0.20000000000000004,-0.39999999999999997,0.00018003615600990617,-0.6960402898786187
10.,-0.20000000000000004,-0.3666666666666667,0.00016166901288687717,-0.06371020061840955
10.,-0.20000000000000004,-0.3333333333333334,0.00010011490564606797,3.0469176441621575
10.,-0.20000000000000004,-0.3000000000000001,0.00024845218231897364,-2.639629113116412
10.,-0.20000000000000004,-0.2666666666666667,0.00011674488609159549,-1.714385001663488
10.,-0.20000000000000004,-0.23333333333333323,0.000054398220101385675,1.0511391194081938
10.,-0.20000000000000004,-0.19999999999999998,0.000115339508037781,2.94982659222606
10.,-0.20000000000000004,-0.1666666666666668,0.00017754694282641993,-2.2342897726466306
10.,-0.20000000000000004,-0.13333333333333347,0.0002486335322673909,-1.3772281272700027
10.,-0.20000000000000004,-0.09999999999999999,0.0003394935900021207,-0.7394115994485007
10.,-0.20000000000000004,-0.06666666666666665,0.00035731191140376026,-0.24869786667891258
10.,-0.20000000000000004,-0.033333333333333326,0.00027055742128750596,0.13991529275189768
10.,-0.20000000000000004,-7.780343540788976e-17,0.00007719809331682172,0.31175968521433234
10.,-0.20000000000000004,0.033333333333333326,0.00011757379154564279,-2.1515099364666614
10.,-0.20000000000000004,0.06666666666666658,0.00017826304800071428,-1.9923303075704584
10.,-0.20000000000000004,0.09999999999999983,0.00011879077322243399,-2.6331878126617787
10.,-0.20000000000000004,0.1333333333333334,0.00017597016977572813,2.49539033812902
10.,-0.20000000000000004,0.16666666666666657,0.0002016802943996612,1.7165625012941585
10.,-0.20000000000000004,0.20000000000000004,0.00021445182109031997,0.7737559132912769
10.,-0.20000000000000004,0.2333333333333333,0.00016015258356048682,-0.10832775499911822
10.,-0.20000000000000004,0.26666666666666655,0.00009011773056965136,-1.0771848408196611
10.,-0.20000000000000004,0.29999999999999993,0.00010746225714427444,-0.8063862205325508
10.,-0.20000000000000004,0.3333333333333332,0.0001576038876414206,-1.7018674945747423
10.,-0.20000000000000004,0.3666666666666667,0.00016731634827152317,-3.122767101567793
10.,-0.20000000000000004,0.39999999999999997,0.00007598517499719683,1.5745548287327193
10.,-0.20000000000000004,0.4333333333333331,0.00009059486359455076,-1.7656081933996544
10.,-0.20000000000000004,0.4666666666666666,0.0002764283328683568,-2.1715473654281627
10.,-0.20000000000000004,0.49999999999999983,0.0006517675948372745,-3.0762439338849807
10.,-0.20000000000000004,0.5333333333333334,0.0016263514473110238,2.5756536169491797
10.,-0.20000000000000004,0.5666666666666667,0.0014290888973259698,2.346278765699831
10.,-0.20000000000000004,0.6,0.0002399936810597849,2.306999692510065
10.,-0.20000000000000004,0.6333333333333332,0.00009792557918947907,-0.8386512554279995
10.,-0.20000000000000004,0.6666666666666665,0.00002726379925347899,1.4148410128038245
10.,-0.20000000000000004,0.7,0.000019855852028606298,2.860336356092271
10.,-0.20000000000000004,0.7333333333333333,0.00002297819905168423,-2.052570735577681
10.,-0.20000000000000004,0.7666666666666668,0.00002730064932421905,-2.0359510654082773
10.,-0.20000000000000004,0.8,0.000025364390855734855,-1.9613666322114858
10.,-0.20000000000000004,0.8333333333333333,0.000034799865230470316,-1.1700493500644464
10.,-0.20000000000000004,0.8666666666666666,0.000030356049037419167,-0.6498501057225605
10.,-0.20000000000000004,0.8999999999999998,8.048343154534019e-6,-0.34788400690277677
10.,-0.20000000000000004,0.9333333333333333,0.000013174048687202468,-1.8758360980453446
10.,-0.20000000000000004,0.9666666666666666,0.00002337182726236549,-1.5705655460134957
10.,-0.10000000000000014,-1.,0.000021373207911489176,0.8749978474545652
10.,-0.10000000000000014,-0.9666666666666668,0.00003604026245137125,0.6617151941832949
10.,-0.10000000000000014,-0.9333333333333332,0.00004365157347336922,0.6530225569304768
10.,-0.10000000000000014,-0.8999999999999999,0.000031377614341229914,0.6805255515098321
10.,-0.10000000000000014,-0.8666666666666667,0.000019719478384959,0.48453933674814015
10.,-0.10000000000000014,-0.8333333333333335,0.00002672517475049944,0.2454394498052922
10.,-0.10000000000000014,-0.8,0.000030356497143533834,0.3270888833066098
10.,-0.10000000000000014,-0.7666666666666666,0.000026267509996402125,0.1367768886548605
10.,-0.10000000000000014,-0.7333333333333334,0.000023726586561455907,-1.4828793530341715
10.,-0.10000000000000014,-0.7,0.000049740481959559835,-2.2286155268387695
10.,-0.10000000000000014,-0.6666666666666669,0.00007153617079666292,-2.763631585892926
10.,-0.10000000000000014,-0.6333333333333335,0.000043464800202096394,-2.243627659752823
10.,-0.10000000000000014,-0.6000000000000001,0.00021044204858312025,0.41257665383541015
10.,-0.10000000000000014,-0.5666666666666668,0.0001764222376608289,0.5765737691444789
10.,-0.10000000000000014,-0.5333333333333332,0.0002384425977130238,-1.6912082617483124
10.,-0.10000000000000014,-0.5,0.00023137466364808788,-1.154589701039725
10.,-0.10000000000000014,-0.4666666666666668,0.00010454293795875707,1.1033808174960988
10.,-0.10000000000000014,-0.43333333333333335,0.00011070766166426144,2.8496811720230064
10.,-0.10000000000000014,-0.39999999999999997,0.0001998898903580568,-1.5521804038741323
10.,-0.10000000000000014,-0.3666666666666667,0.0002499380754191158,-0.5624455824992483
10.,-0.10000000000000014,-0.3333333333333334,0.00013507725759344833,1.0173821193561827
10.,-0.10000000000000014,-0.3000000000000001,0.00016054935584038272,2.9078959749859727
10.,-0.10000000000000014,-0.2666666666666667,0.00009252348216143182,-2.085214128124551
10.,-0.10000000000000014,-0.23333333333333323,0.000014811910303294414,0.8796881422272526
10.,-0.10000000000000014,-0.19999999999999998,0.000058412979043728564,3.0487515210762886
10.,-0.10000000000000014,-0.1666666666666668,0.00013120954529979652,-1.973194115698176
10.,-0.10000000000000014,-0.13333333333333347,0.00020763813648073327,-1.2654588617969211
10.,-0.10000000000000014,-0.09999999999999999,0.0002799271505648744,-0.6599038683428188
10.,-0.10000000000000014,-0.06666666666666665,0.0002845645808683046,-0.2901833433162804
10.,-0.10000000000000014,-0.033333333333333326,0.0001975127959216762,0.21404373035499002
10.,-0.10000000000000014,-7.780343540788976e-17,0.00013394822296912352,1.4546315395404348
10.,-0.10000000000000014,0.033333333333333326,0.00019151358604713135,2.5070918343857613
10.,-0.10000000000000014,0.06666666666666658,0.00020207385777199453,2.880233130217965
10.,-0.10000000000000014,0.09999999999999983,0.00022611631984177942,2.456067076377011
10.,-0.10000000000000014,0.1333333333333334,0.0003572564408496406,1.8832244726561211
10.,-0.10000000000000014,0.16666666666666657,0.0004004774421164368,1.350627188295451
10.,-0.10000000000000014,0.20000000000000004,0.00036344198824982935,0.6216734674874509
10.,-0.10000000000000014,0.2333333333333333,0.0003089128612007396,-0.1998292374153185
10.,-0.10000000000000014,0.26666666666666655,0.00025976578306165834,-1.2304113631866294
10.,-0.10000000000000014,0.29999999999999993,0.00023049205777311325,-2.3245891328863526
10.,-0.10000000000000014,0.3333333333333332,0.00020097823984053257,2.8486010695055155
10.,-0.10000000000000014,0.3666666666666667,0.00011966990273834902,1.4590485482147502
10.,-0.10000000000000014,0.39999999999999997,0.00019607661214735917,-0.07099748023617207
10.,-0.10000000000000014,0.4333333333333331,0.00015610342204584014,-0.6972648814407605
10.,-0.10000000000000014,0.4666666666666666,0.00017850868529775015,-2.583147471477642
10.,-0.10000000000000014,0.49999999999999983,0.000627309624730378,2.349202910079688
10.,-0.10000000000000014,0.5333333333333334,0.0012044937754509563,1.8118137101554237
10.,-0.10000000000000014,0.5666666666666667,0.0005724089019365946,1.5524722826959343
10.,-0.10000000000000014,0.6,0.00022023398819053655,-1.841148809020978
10.,-0.10000000000000014,0.6333333333333332,0.0000728179616567842,-2.2044782953687663
10.,-0.10000000000000014,0.6666666666666665,0.00006497793900242159,1.2389191480823345
10.,-0.10000000000000014,0.7,0.00002775734614166057,2.859899424929988
10.,-0.10000000000000014,0.7333333333333333,0.000048516179858168514,-2.1707453039295417
10.,-0.10000000000000014,0.7666666666666668,0.00005709368913598617,-1.6479223436685644
10.,-0.10000000000000014,0.8,0.00004214146901616496,-1.0256122564098509
10.,-0.10000000000000014,0.8333333333333333,0.00004239114637626126,-0.4183726803484903
10.,-0.10000000000000014,0.8666666666666666,0.00003685364431035863,0.4149582087692229
10.,-0.10000000000000014,0.8999999999999998,0.00003434510217731219,1.2861587246120125
10.,-0.10000000000000014,0.9333333333333333,0.00002775116229713216,1.9309859054001226
10.,-0.10000000000000014,0.9666666666666666,0.000015854019433856526,1.9161867054408097
10.,-7.780343540788976e-17,-1.,0.00006345667727655997,0.23027308081638223
10.,-7.780343540788976e-17,-0.9666666666666668,0.00005799941437162142,0.20757777981169473
10.,-7.780343540788976e-17,-0.9333333333333332,0.000055459823400454785,0.25049387107574655
10.,-7.780343540788976e-17,-0.8999999999999999,0.00004432342913790218,0.36744723102300325
10.,-7.780343540788976e-17,-0.8666666666666667,0.000031097466823415905,0.2975651757276535
10.,-7.780343540788976e-17,-0.8333333333333335,0.00002763399083364284,0.39090891699662006
10.,-7.780343540788976e-17,-0.8,0.000028819533245433235,0.367825612877031
10.,-7.780343540788976e-17,-0.7666666666666666,0.000027673237225040715,0.35854078948770307
10.,-7.780343540788976e-17,-0.7333333333333334,0.000020848850393938686,-0.25679726205576325
10.,-7.780343540788976e-17,-0.7,0.00001131712577958368,2.673743216179542
10.,-7.780343540788976e-17,-0.6666666666666669,0.00002596331777101387,-1.1919911159607393
10.,-7.780343540788976e-17,-0.6333333333333335,0.0000868411710326331,1.1954828961152058
10.,-7.780343540788976e-17,-0.6000000000000001,0.0003948227484548081,2.2103545179139017
10.,-7.780343540788976e-17,-0.5666666666666668,0.00023592135332135378,2.5090261476415683
10.,-7.780343540788976e-17,-0.5333333333333332,0.00011530356417146037,-0.46370564374409445
10.,-7.780343540788976e-17,-0.5,0.00010133223960581917,1.012582461344627
10.,-7.780343540788976e-17,-0.4666666666666668,0.00021227801058480686,1.8515141217244835
10.,-7.780343540788976e-17,-0.43333333333333335,0.00021188400044273574,2.7040624896301515
10.,-7.780343540788976e-17,-0.39999999999999997,0.00022088276003304525,-2.1344341751305005
10.,-7.780343540788976e-17,-0.3666666666666667,0.0002183089550859771,-0.8239989447262184
10.,-7.780343540788976e-17,-0.3333333333333334,0.0001898359988736152,0.9635362949666674
10.,-7.780343540788976e-17,-0.3000000000000001,0.0002135050209326163,2.0257709522092844
10.,-7.780343540788976e-17,-0.2666666666666667,0.00007947016868056146,2.6850238634469403
10.,-7.780343540788976e-17,-0.23333333333333323,0.00009208227754222594,2.379338719270763
10.,-7.780343540788976e-17,-0.19999999999999998,0.00015186519073266745,2.859999380994374
10.,-7.780343540788976e-17,-0.1666666666666668,0.00022546717373356776,-2.307569453490352
10.,-7.780343540788976e-17,-0.13333333333333347,0.00029413877939290145,-1.784098548541168
10.,-7.780343540788976e-17,-0.09999999999999999,0.0002691282377284739,-1.199656270326371
10.,-7.780343540788976e-17,-0.06666666666666665,0.00026948421422565383,-0.8366933430831444
10.,-7.780343540788976e-17,-0.033333333333333326,0.00020972477722111884,-0.3009431883057463
10.,-7.780343540788976e-17,-7.780343540788976e-17,0.0002557628914100353,0.7837110018617789
10.,-7.780343540788976e-17,0.033333333333333326,0.00034419482558237496,1.5133003855926717
10.,-7.780343540788976e-17,0.06666666666666658,0.00029762834768254034,2.0321181504163595
10.,-7.780343540788976e-17,0.09999999999999983,0.0001531085845358554,1.955812043977152
10.,-7.780343540788976e-17,0.1333333333333334,0.00021882316167979682,1.02585817341097
10.,-7.780343540788976e-17,0.16666666666666657,0.0003047858189853623,0.6827534233098392
10.,-7.780343540788976e-17,0.20000000000000004,0.00028172112995585307,0.013707625518778627
10.,-7.780343540788976e-17,0.2333333333333333,0.00028750283263482234,-0.8172763461877041
10.,-7.780343540788976e-17,0.26666666666666655,0.00026779264366896956,-1.7323100105959635
10.,-7.780343540788976e-17,0.29999999999999993,0.0002697124561181588,-3.038771026405224
10.,-7.780343540788976e-17,0.3333333333333332,0.0002829645830191029,2.2714068314314093
10.,-7.780343540788976e-17,0.3666666666666667,0.00014363255117080516,1.0798603231471793
10.,-7.780343540788976e-17,0.39999999999999997,0.00021979069395850544,-0.10956089247951126
10.,-7.780343540788976e-17,0.4333333333333331,0.0002088139345813451,-0.19936897898511852
10.,-7.780343540788976e-17,0.4666666666666666,0.0001692785382856893,-1.2864547220804974
10.,-7.780343540788976e-17,0.49999999999999983,0.000317802682966613,-3.101349415640953
10.,-7.780343540788976e-17,0.5333333333333334,0.0008273801663115637,1.5427287933877394
10.,-7.780343540788976e-17,0.5666666666666667,0.0011620072256033741,0.5342863783000557
10.,-7.780343540788976e-17,0.6,0.0007629125241865425,-0.5620014272149756
10.,-7.780343540788976e-17,0.6333333333333332,0.0002658536324417108,-1.9436373826084048
10.,-7.780343540788976e-17,0.6666666666666665,0.00008142465296336869,2.4670874890271848
10.,-7.780343540788976e-17,0.7,0.00002400922969044331,-2.901027627709831
10.,-7.780343540788976e-17,0.7333333333333333,0.00004304240256841049,-2.3907642182636097
10.,-7.780343540788976e-17,0.7666666666666668,0.00005066747132050647,-1.92676488109462
10.,-7.780343540788976e-17,0.8,0.000041081992018697706,-1.6006143084734923
10.,-7.780343540788976e-17,0.8333333333333333,0.000045645287484327604,-1.0324125058080762
10.,-7.780343540788976e-17,0.8666666666666666,0.00005312554923700106,-0.3037987736165009
10.,-7.780343540788976e-17,0.8999999999999998,0.00006168200383221467,0.21614548709422188
10.,-7.780343540788976e-17,0.9333333333333333,0.00006008621023153644,0.43687564429797976
10.,-7.780343540788976e-17,0.9666666666666666,0.0000615444947208622,0.2963488595496324
10.,0.09999999999999999,-1.,0.000044130384923579765,-0.2504491328782047
10.,0.09999999999999999,-0.9666666666666668,0.0000401980250880062,-0.35893502822062784
10.,0.09999999999999999,-0.9333333333333332,0.00004165848466606971,-0.0365613050742941
10.,0.09999999999999999,-0.8999999999999999,0.000044480334019763496,0.5152808880360752
10.,0.09999999999999999,-0.8666666666666667,0.00004636674056874614,0.6567651177022911
10.,0.09999999999999999,-0.8333333333333335,0.000031980202845550776,0.3811414423528326
10.,0.09999999999999999,-0.8,0.000027451631463930907,0.051554865496162346
10.,0.09999999999999999,-0.7666666666666666,9.712276194410168e-6,-0.20030522040197504
10.,0.09999999999999999,-0.7333333333333334,0.0000428661668674986,0.7868497788597033
10.,0.09999999999999999,-0.7,0.000030238787990679412,1.7296340887492507
10.,0.09999999999999999,-0.6666666666666669,0.00009147226118958212,0.5512130319693551
10.,0.09999999999999999,-0.6333333333333335,0.00022841730948253494,3.0708248697512177
10.,0.09999999999999999,-0.6000000000000001,0.0008990484447939566,-2.48713945808267
10.,0.09999999999999999,-0.5666666666666668,0.0005718226071655281,2.4790582121266747
10.,0.09999999999999999,-0.5333333333333332,0.0015347241594313081,2.21360567293105
10.,0.09999999999999999,-0.5,0.000891171061778882,-3.1086698821867533
10.,0.09999999999999999,-0.4666666666666668,0.0003025513054874938,-1.5666664712741496
10.,0.09999999999999999,-0.43333333333333335,0.000012817444283084939,-2.8809176956370375
10.,0.09999999999999999,-0.39999999999999997,0.0002135531328480009,-1.5646106049801927
10.,0.09999999999999999,-0.3666666666666667,0.00026205154246132555,-0.6317491530546154
10.,0.09999999999999999,-0.3333333333333334,0.0002212001432856878,0.8207833730525853
10.,0.09999999999999999,-0.3000000000000001,0.0002621805067272686,1.8761522309208873
10.,0.09999999999999999,-0.2666666666666667,0.00013007289163218433,2.8949671354160946
10.,0.09999999999999999,-0.23333333333333323,0.0000972431710529621,-2.9865978921196183
10.,0.09999999999999999,-0.19999999999999998,0.00004964296313909577,2.784406968960927
10.,0.09999999999999999,-0.1666666666666668,0.000042812727484617864,-2.5005080887031728
10.,0.09999999999999999,-0.13333333333333347,0.00016126180120027407,-2.476625764228324
10.,0.09999999999999999,-0.09999999999999999,0.00017031890055506217,-2.0150194147293967
10.,0.09999999999999999,-0.06666666666666665,0.00017303586809900437,-1.2066888011279946
10.,0.09999999999999999,-0.033333333333333326,0.00018490761174909422,-0.34283722365323327
10.,0.09999999999999999,-7.780343540788976e-17,0.000303462769059376,0.45086099873326513
10.,0.09999999999999999,0.033333333333333326,0.00040767248956199374,0.9926978170481827
10.,0.09999999999999999,0.06666666666666658,0.00039824368941681357,1.2096521549529615
10.,0.09999999999999999,0.09999999999999983,0.0003400168805710347,0.7403853664853158
10.,0.09999999999999999,0.1333333333333334,0.00035791477044249304,0.22280078879446438
10.,0.09999999999999999,0.16666666666666657,0.00028399321451855257,-0.3081664847456365
10.,0.09999999999999999,0.20000000000000004,0.0002416142133300775,-1.07148009628109
10.,0.09999999999999999,0.2333333333333333,0.0001928014178781554,-1.8366951704685472
10.,0.09999999999999999,0.26666666666666655,0.00016829122820462872,-3.0640211433328126
10.,0.09999999999999999,0.29999999999999993,0.00023411247198632798,2.531295295795166
10.,0.09999999999999999,0.3333333333333332,0.0001814190833946014,2.3223761826524623
10.,0.09999999999999999,0.3666666666666667,0.00007082179647609549,2.8736645686200966
10.,0.09999999999999999,0.39999999999999997,0.00009128992847583815,1.4429586978999336
