"ky(2π/a)","Frequency(GHz)","Abs[R]","Arg[R]"
-0.23333333333333323,8.,0.3066191098117547,-1.0133101300918974
-0.19999999999999998,8.,0.4256559638197691,-0.9224957088410121
-0.1666666666666668,8.,0.6356112560793322,-0.8536401690177604
-0.13333333333333347,8.,0.7571351851397818,-0.7894692747055592
-0.09999999999999999,8.,0.8467128461613662,-0.675237134961772
-0.06666666666666665,8.,0.9206234468303562,-0.6643116734830135
-0.033333333333333326,8.,0.9858974112584067,-0.6443253412028423
-7.780343540788976e-17,8.,1.018443526356441,-0.6331860377803232
0.033333333333333326,8.,0.9986063155476622,-0.6210915263779556
0.06666666666666658,8.,0.9455279104601095,-0.6221872495812087
0.09999999999999983,8.,0.9294168116511945,-0.6128919092669523
0.1333333333333334,8.,0.8810134225346997,-0.6462355392529826
0.16666666666666657,8.,0.7568309796441861,-0.6562793478205888
0.20000000000000004,8.,0.5892856829772916,-0.7271109823177463
0.2333333333333333,8.,0.44143756097147774,-0.7566090200055183
-0.23333333333333323,8.020000000000001,0.31015128500875844,-1.0121649658110399
-0.19999999999999998,8.020000000000001,0.41731170250062505,-0.9036571148303044
-0.1666666666666668,8.020000000000001,0.6381331874635175,-0.82537613363837
-0.13333333333333347,8.020000000000001,0.7562662839813409,-0.7667861201430797
-0.09999999999999999,8.020000000000001,0.8443501674561545,-0.6495097308190397
-0.06666666666666665,8.020000000000001,0.927806416905363,-0.6379558224846654
-0.033333333333333326,8.020000000000001,0.9940622111605398,-0.626607447171105
-7.780343540788976e-17,8.020000000000001,1.020476487381864,-0.6163202548833749
0.033333333333333326,8.020000000000001,1.0038068770316104,-0.6021212131133026
0.06666666666666658,8.020000000000001,0.9501797657623091,-0.602012835634103
0.09999999999999983,8.020000000000001,0.923477258566843,-0.5876741528957493
0.1333333333333334,8.020000000000001,0.8773875990489479,-0.6238107658073512
0.16666666666666657,8.020000000000001,0.7573930033227805,-0.6313428545876346
0.20000000000000004,8.020000000000001,0.5881972930544538,-0.6939742283447493
0.2333333333333333,8.020000000000001,0.4402186238403552,-0.7397403310457129
-0.23333333333333323,8.04,0.31342393837842764,-0.9855902444040023
-0.19999999999999998,8.04,0.41805743942247825,-0.8961329914232558
-0.1666666666666668,8.04,0.6347252811342411,-0.8003898764351943
-0.13333333333333347,8.04,0.758154196751836,-0.736022491905757
-0.09999999999999999,8.04,0.8444567300150668,-0.62329892541753
-0.06666666666666665,8.04,0.9293796750253133,-0.6139749245243397
-0.033333333333333326,8.04,1.0066770309461555,-0.6034519021722655
-7.780343540788976e-17,8.04,1.0369579896638954,-0.5999750116935001
0.033333333333333326,8.04,1.015449876657488,-0.585158190602243
0.06666666666666658,8.04,0.9559589974818065,-0.5840355825468113
0.09999999999999983,8.04,0.925970873167348,-0.5686231623528025
0.1333333333333334,8.04,0.876915291252628,-0.5943054413276725
0.16666666666666657,8.04,0.7495898816825642,-0.6022745933715626
0.20000000000000004,8.04,0.5871038407807181,-0.6708962070699336
0.2333333333333333,8.04,0.4444767553967958,-0.718794209834434
-0.23333333333333323,8.060000000000002,0.3144397630136131,-0.9571373407936317
-0.19999999999999998,8.060000000000002,0.4199519207504833,-0.8771343565035181
-0.1666666666666668,8.060000000000002,0.6354108510220222,-0.780650249598989
-0.13333333333333347,8.060000000000002,0.7521113771321061,-0.7159910042775767
-0.09999999999999999,8.060000000000002,0.836856881330737,-0.6079678325270023
-0.06666666666666665,8.060000000000002,0.9270173567500798,-0.596108885279552
-0.033333333333333326,8.060000000000002,1.0219570219634928,-0.5780312430849587
-7.780343540788976e-17,8.060000000000002,1.0680713756184892,-0.579203498936539
0.033333333333333326,8.060000000000002,1.0378331622427444,-0.5665810379997076
0.06666666666666658,8.060000000000002,0.9638027017121097,-0.5618063003224536
0.09999999999999983,8.060000000000002,0.9250349873235527,-0.5467932460790231
0.1333333333333334,8.060000000000002,0.8769810048293797,-0.5712725277451083
0.16666666666666657,8.060000000000002,0.7433354611556847,-0.5774171415354439
0.20000000000000004,8.060000000000002,0.5825844183362141,-0.6472838284247558
0.2333333333333333,8.060000000000002,0.44605840746306646,-0.6932350323322413
-0.23333333333333323,8.08,0.31205658112966417,-0.9345443435671379
-0.19999999999999998,8.08,0.4175023660949068,-0.8655180835309074
-0.1666666666666668,8.08,0.6322646590877047,-0.7534719949454386
-0.13333333333333347,8.08,0.7522983255590187,-0.6983639828908315
-0.09999999999999999,8.08,0.8396429526582757,-0.5926277541445503
-0.06666666666666665,8.08,0.9364128045300442,-0.5783972214244272
-0.033333333333333326,8.08,1.0419605753992305,-0.5469582573785302
-7.780343540788976e-17,8.08,1.1011006032732695,-0.5353727734260688
0.033333333333333326,8.08,1.0684197363744279,-0.5281136250515915
0.06666666666666658,8.08,0.9789322617754338,-0.5398602261062575
0.09999999999999983,8.08,0.9276526215851123,-0.5280740088142526
0.1333333333333334,8.08,0.8754778637896777,-0.5493078402504192
0.16666666666666657,8.08,0.7368396547112988,-0.5584364120425306
0.20000000000000004,8.08,0.5810576235608139,-0.6295263472885105
0.2333333333333333,8.08,0.4477878646761591,-0.6682029168600561
-0.23333333333333323,8.1,0.3077996784010312,-0.9092002901130399
-0.19999999999999998,8.1,0.4164856909125545,-0.8491577278711395
-0.1666666666666668,8.1,0.6330317437342305,-0.7298670163819323
-0.13333333333333347,8.1,0.7551058757915842,-0.6767122168482926
-0.09999999999999999,8.1,0.8584207522482069,-0.6006039732513263
-0.06666666666666665,8.1,0.9481879651487171,-0.5582251436440261
-0.033333333333333326,8.1,1.047955248147264,-0.5124544605998375
-7.780343540788976e-17,8.1,1.1062885256028199,-0.4883453168290495
0.033333333333333326,8.1,1.0789328620195193,-0.4831300266221317
0.06666666666666658,8.1,0.9913803271065593,-0.5083155953691311
0.09999999999999983,8.1,0.8993415762392339,-0.5660587869407524
0.1333333333333334,8.1,0.8783837825384363,-0.5315155384890453
